"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",67.92,65,65,65,65,65,65,65,65
"2017-10-16 00:01",67.938,65,65,65,65,65,65,65,65
"2017-10-16 00:02",67.9673333333,65,65,65,65,65,65,65,65
"2017-10-16 00:03",68.0386666667,65,65,65,65,65,65,65,65
"2017-10-16 00:04",68.032,65,65,65,65,65,65,65,65
"2017-10-16 00:05",67.9946666667,65,65,65,65,65,65,65,65
"2017-10-16 00:06",67.8313333333,65,65,65,65,65,65,65,65
"2017-10-16 00:07",67.656,65,65,65,65,65,65,65,65
"2017-10-16 00:08",67.552,65,65,65,65,65,65,65,65
"2017-10-16 00:09",67.5153333333,65,65,65,65,65,65,65,65
"2017-10-16 00:10",67.4886666667,65,65,65,65,65,65,65,65
"2017-10-16 00:11",67.5353333333,65,65,65,65,65,65,65,65
"2017-10-16 00:12",67.6326666667,65,65,65,65,65,65,65,65
"2017-10-16 00:13",67.7426666667,65,65,65,65,65,65,65,65
"2017-10-16 00:14",67.8853333333,65,65,65,65,65,65,65,65
"2017-10-16 00:15",67.9773333333,65,65,65,65,65,65,65,65
"2017-10-16 00:16",68.02,65,65,65,65,65,65,65,65
"2017-10-16 00:17",68.0046666667,65,65,65,65,65,65,65,65
"2017-10-16 00:18",68.032,65,65,65,65,65,65,65,65
"2017-10-16 00:19",68.0666666667,65,65,65,65,65,65,65,65
"2017-10-16 00:20",68.0666666667,65,65,65,65,65,65,65,65
"2017-10-16 00:21",68.2813333333,65,65,65,65,65,65,65,65
"2017-10-16 00:22",68.4453333333,65,65,65,65,65,65,65,65
"2017-10-16 00:23",68.5593333333,65,65,65,65,65,65,65,65
"2017-10-16 00:24",68.578,65,65,65,65,65,65,65,65
"2017-10-16 00:25",68.576,65,65,65,65,65,65,65,65
"2017-10-16 00:26",68.5133333333,65,65,65,65,65,65,65,65
"2017-10-16 00:27",68.434,65,65,65,65,65,65,65,65
"2017-10-16 00:28",68.32,65,65,65,65,65,65,65,65
"2017-10-16 00:29",68.2026666667,65,65,65,65,65,65,65,65
"2017-10-16 00:30",68.1333333333,65,65,65,65,65,65,65,65
"2017-10-16 00:31",68.108,65,65,65,65,65,65,65,65
"2017-10-16 00:32",68.118,65,65,65,65,65,65,65,65
"2017-10-16 00:33",68.112,65,65,65,65,65,65,65,65
"2017-10-16 00:34",68.1486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:35",68.1486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:36",68.116,65,65,65,65,65,65,65,65
"2017-10-16 00:37",68.0953333333,65,65,65,65,65,65,65,65
"2017-10-16 00:38",68.088,65,65,65,65,65,65,65,65
"2017-10-16 00:39",68.132,65,65,65,65,65,65,65,65
"2017-10-16 00:40",68.2333333333,65,65,65,65,65,65,65,65
"2017-10-16 00:41",68.33,65,65,65,65,65,65,65,65
"2017-10-16 00:42",68.4433333333,65,65,65,65,65,65,65,65
"2017-10-16 00:43",68.588,65,65,65,65,65,65,65,65
"2017-10-16 00:44",68.688,65,65,65,65,65,65,65,65
"2017-10-16 00:45",68.8333333333,65,65,65,65,65,65,65,65
"2017-10-16 00:46",68.9413333333,65,65,65,65,65,65,65,65
"2017-10-16 00:47",69.0666666667,65,65,65,65,65,65,65,65
"2017-10-16 00:48",69.1426666667,65,65,65,65,65,65,65,65
"2017-10-16 00:49",69.2246666667,65,65,65,65,65,65,65,65
"2017-10-16 00:50",69.302,65,65,65,65,65,65,65,65
"2017-10-16 00:51",69.3793333333,65,65,65,65,65,65,65,65
"2017-10-16 00:52",69.428,65,65,65,65,65,65,65,65
"2017-10-16 00:53",69.4593333333,65,65,65,65,65,65,65,65
"2017-10-16 00:54",69.5093333333,65,65,65,65,65,65,65,65
"2017-10-16 00:55",69.4926666667,65,65,65,65,65,65,65,65
"2017-10-16 00:56",69.4926666667,65,65,65,65,65,65,65,65
"2017-10-16 00:57",69.456,65,65,65,65,65,65,65,65
"2017-10-16 00:58",69.456,65,65,65,65,65,65,65,65
"2017-10-16 00:59",69.264,65,65,65,65,65,65,65,65
"2017-10-16 01:00",69.1206666667,65,65,65,65,65,65,65,65
"2017-10-16 01:01",68.9546666667,65,65,65,65,65,65,65,65
"2017-10-16 01:02",68.8173333333,65,65,65,65,65,65,65,65
"2017-10-16 01:03",68.7093333333,65,65,65,65,65,65,65,65
