"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",8.66666666667,26,13,23,24,13,16,22,23
"2017-10-16 00:01",8.53333333333,19,17,14,21,15,26,17,20
"2017-10-16 00:02",8.53333333333,15,10,20,16,13,12,15,22
"2017-10-16 00:03",8.8,23,15,22,18,16,19,12,13
"2017-10-16 00:04",8.66666666667,23,14,12,16,14,13,14,11
"2017-10-16 00:05",8.8,13,18,17,16,17,10,12,8
"2017-10-16 00:06",8.53333333333,16,10,15,19,10,9,17,15
"2017-10-16 00:07",8.13333333333,8,11,9,9,9,10,13,14
"2017-10-16 00:08",7.2,9,16,8,13,13,11,13,12
"2017-10-16 00:09",6.93333333333,16,14,10,8,11,26,16,11
"2017-10-16 00:10",6,16,16,14,10,14,19,8,9
"2017-10-16 00:11",5.57142857143,11,15,11,9,16,13,14,7
"2017-10-16 00:12",5,10,12,14,5,6,11,12,16
"2017-10-16 00:13",4.85714285714,9,10,21,9,13,16,12,10
"2017-10-16 00:14",5.14285714286,11,11,12,11,13,10,12,16
"2017-10-16 00:15",5.42857142857,20,14,13,14,14,19,9,5
"2017-10-16 00:16",5.28571428571,12,12,18,15,12,15,12,15
"2017-10-16 00:17",4.85714285714,11,14,7,7,10,16,12,15
"2017-10-16 00:18",4.42857142857,16,11,11,9,9,11,13,8
"2017-10-16 00:19",4.28571428571,15,13,18,5,23,10,17,14
"2017-10-16 00:20",4.28571428571,9,9,15,16,15,11,12,11
"2017-10-16 00:21",4.42857142857,9,8,16,6,13,11,10,12
"2017-10-16 00:22",4.85714285714,15,16,10,9,10,6,11,12
"2017-10-16 00:23",5.14285714286,13,12,11,12,15,15,21,5
"2017-10-16 00:24",5.14285714286,17,8,11,10,18,5,14,14
"2017-10-16 00:25",5.57142857143,15,9,14,7,13,13,7,13
"2017-10-16 00:26",5.2,14,11,12,15,13,12,12,10
"2017-10-16 00:27",5.73333333333,14,11,11,13,11,12,10,15
"2017-10-16 00:28",5.73333333333,11,14,8,19,16,12,15,13
"2017-10-16 00:29",5.46666666667,14,5,15,12,9,9,17,12
"2017-10-16 00:30",5.2,7,9,15,9,14,14,22,17
"2017-10-16 00:31",5.06666666667,9,16,18,13,13,16,15,20
"2017-10-16 00:32",5.06666666667,11,12,10,9,18,15,19,7
"2017-10-16 00:33",4.93333333333,8,15,10,13,13,8,12,15
"2017-10-16 00:34",4.53333333333,16,12,12,14,17,15,14,12
"2017-10-16 00:35",4.53333333333,15,6,8,14,12,13,12,13
"2017-10-16 00:36",5.33333333333,9,11,13,13,9,7,11,14
"2017-10-16 00:37",4.8,9,20,16,8,10,12,13,10
"2017-10-16 00:38",4.8,8,18,10,16,10,8,19,7
"2017-10-16 00:39",5.2,14,9,12,12,15,11,10,13
"2017-10-16 00:40",5.2,11,11,7,14,6,13,10,6
"2017-10-16 00:41",5.73333333333,13,6,17,11,13,11,13,12
"2017-10-16 00:42",5.73333333333,7,12,17,13,10,12,2,9
"2017-10-16 00:43",5.6,18,7,8,14,16,18,7,12
"2017-10-16 00:44",6,15,13,13,11,11,11,9,10
"2017-10-16 00:45",6.4,8,10,9,14,6,14,11,8
"2017-10-16 00:46",6.93333333333,16,8,11,10,13,11,12,11
"2017-10-16 00:47",7.33333333333,16,16,13,12,6,17,11,17
"2017-10-16 00:48",7.06666666667,14,14,11,9,9,8,15,12
"2017-10-16 00:49",7.2,7,18,9,15,16,20,12,11
"2017-10-16 00:50",6.66666666667,10,8,5,9,10,6,7,14
"2017-10-16 00:51",5.86666666667,7,13,11,9,8,7,9,7
"2017-10-16 00:52",6,7,12,9,9,9,11,10,8
"2017-10-16 00:53",5.86666666667,13,11,13,13,11,16,14,13
"2017-10-16 00:54",5.6,12,10,13,16,11,11,8,13
"2017-10-16 00:55",5.2,16,13,10,13,11,12,9,10
"2017-10-16 00:56",5.2,6,8,11,11,8,14,10,8
