"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",70.242,70,70,70,70,70,70,70,70
"2017-10-16 00:01",70.1166666667,70,70,70,70,70,70,70,70
"2017-10-16 00:02",69.996,70,70,70,70,70,70,70,70
"2017-10-16 00:03",69.902,70,70,70,70,70,70,70,70
"2017-10-16 00:04",69.8373333333,70,70,70,70,70,70,70,70
"2017-10-16 00:05",69.7913333333,70,70,70,70,70,70,70,70
"2017-10-16 00:06",69.756,70,70,70,70,70,70,70,70
"2017-10-16 00:07",69.7353333333,70,70,70,70,70,70,70,70
"2017-10-16 00:08",69.654,70,70,70,70,70,70,70,70
"2017-10-16 00:09",69.5286666667,70,70,70,70,70,70,70,70
"2017-10-16 00:10",69.4126666667,70,70,70,70,70,70,70,70
"2017-10-16 00:11",69.2935714286,70,70,70,70,70,70,70,70
"2017-10-16 00:12",69.2864285714,70,70,70,70,70,70,70,70
"2017-10-16 00:13",69.3128571429,70,70,70,70,70,70,70,70
"2017-10-16 00:14",69.335,70,70,70,70,70,70,70,70
"2017-10-16 00:15",69.4121428571,70,70,70,70,70,70,70,70
"2017-10-16 00:16",69.5778571429,70,70,70,70,70,70,70,70
"2017-10-16 00:17",69.7371428571,70,70,70,70,70,70,70,70
"2017-10-16 00:18",69.6835714286,70,70,70,70,70,70,70,70
"2017-10-16 00:19",69.5728571429,70,70,70,70,70,70,70,70
"2017-10-16 00:20",69.5728571429,70,70,70,70,70,70,70,70
"2017-10-16 00:21",69.4707142857,70,70,70,70,70,70,70,70
"2017-10-16 00:22",69.4342857143,70,70,70,70,70,70,70,70
"2017-10-16 00:23",69.3992857143,70,70,70,70,70,70,70,70
"2017-10-16 00:24",69.34,70,70,70,70,70,70,70,70
"2017-10-16 00:25",69.2985714286,70,70,70,70,70,70,70,70
"2017-10-16 00:26",69.2766666667,70,70,70,70,70,70,70,70
"2017-10-16 00:27",69.1913333333,70,70,70,70,70,70,70,70
"2017-10-16 00:28",69.0373333333,70,70,70,70,70,70,70,70
"2017-10-16 00:29",68.956,70,70,70,70,70,70,70,70
"2017-10-16 00:30",68.852,70,70,70,70,70,70,70,70
"2017-10-16 00:31",68.7306666667,70,70,70,70,70,70,70,70
"2017-10-16 00:32",68.612,70,70,70,70,70,70,70,70
"2017-10-16 00:33",68.5933333333,70,70,70,70,70,70,70,70
"2017-10-16 00:34",68.5646666667,70,70,70,70,70,70,70,70
"2017-10-16 00:35",68.5646666667,70,70,70,70,70,70,70,70
"2017-10-16 00:36",68.5686666667,70,70,70,70,70,70,70,70
"2017-10-16 00:37",68.572,70,70,70,70,70,70,70,70
"2017-10-16 00:38",68.548,70,70,70,70,70,70,70,70
"2017-10-16 00:39",68.588,70,70,70,70,70,70,70,70
"2017-10-16 00:40",68.5893333333,70,70,70,70,70,70,70,70
"2017-10-16 00:41",68.58,70,70,70,70,70,70,70,70
"2017-10-16 00:42",68.6006666667,70,70,70,70,70,70,70,70
"2017-10-16 00:43",68.6493333333,70,70,70,70,70,70,70,70
"2017-10-16 00:44",68.682,70,70,70,70,70,70,70,70
"2017-10-16 00:45",68.79,70,70,70,70,70,70,70,70
"2017-10-16 00:46",68.902,70,70,70,70,70,70,70,70
"2017-10-16 00:47",68.9986666667,70,70,70,70,70,70,70,70
"2017-10-16 00:48",69.094,70,70,70,70,70,70,70,70
"2017-10-16 00:49",69.1653333333,70,70,70,70,70,70,70,70
"2017-10-16 00:50",69.2006666667,70,70,70,70,70,70,70,70
"2017-10-16 00:51",69.2386666667,70,70,70,70,70,70,70,70
"2017-10-16 00:52",69.238,70,70,70,70,70,70,70,70
"2017-10-16 00:53",69.2586666667,70,70,70,70,70,70,70,70
"2017-10-16 00:54",69.1593333333,70,70,70,70,70,70,70,70
"2017-10-16 00:55",69.046,70,70,70,70,70,70,70,70
"2017-10-16 00:56",69.046,70,70,70,70,70,70,70,70
"2017-10-16 00:57",68.9673333333,70,70,70,70,70,70,70,70
"2017-10-16 00:58",68.9673333333,70,70,70,70,70,70,70,70
"2017-10-16 00:59",68.9666666667,70,70,70,70,70,70,70,70
"2017-10-16 01:00",68.896,70,70,70,70,70,70,70,70
"2017-10-16 01:01",68.858,70,70,70,70,70,70,70,70
"2017-10-16 01:02",68.8046666667,70,70,70,70,70,70,70,70
"2017-10-16 01:03",68.8006666667,70,70,70,70,70,70,70,70
"2017-10-16 01:04",68.8453333333,70,70,70,70,70,70,70,70
"2017-10-16 01:05",68.89,70,70,70,70,70,70,70,70
"2017-10-16 01:06",68.916,70,70,70,70,70,70,70,70
"2017-10-16 01:07",68.976,70,70,70,70,70,70,70,70
"2017-10-16 01:08",69.048,70,70,70,70,70,70,70,70
"2017-10-16 01:09",69.1406666667,70,70,70,70,70,70,70,70
"2017-10-16 01:10",69.2906666667,70,70,70,70,70,70,70,70
"2017-10-16 01:11",69.4166666667,70,70,70,70,70,70,70,70
"2017-10-16 01:12",69.51,70,70,70,70,70,70,70,70
"2017-10-16 01:13",69.5866666667,70,70,70,70,70,70,70,70
"2017-10-16 01:14",69.65,70,70,70,70,70,70,70,70
"2017-10-16 01:15",69.6866666667,70,70,70,70,70,70,70,70
"2017-10-16 01:16",69.6966666667,70,70,70,70,70,70,70,70
"2017-10-16 01:17",69.664,70,70,70,70,70,70,70,70
"2017-10-16 01:18",69.5873333333,70,70,70,70,70,70,70,70
"2017-10-16 01:19",69.512,70,70,70,70,70,70,70,70
"2017-10-16 01:20",69.512,70,70,70,70,70,70,70,70
"2017-10-16 01:21",69.4573333333,70,70,70,70,70,70,70,70
