"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",70.1406666667,65,65,65,65,65,65,65,65
"2017-10-16 00:01",70.052,65,65,65,65,65,65,65,65
"2017-10-16 00:02",69.9653333333,65,65,65,65,65,65,65,65
"2017-10-16 00:03",69.8773333333,65,65,65,65,65,65,65,65
"2017-10-16 00:04",69.7306666667,65,65,65,65,65,65,65,65
"2017-10-16 00:05",69.664,65,65,65,65,65,65,65,65
"2017-10-16 00:06",69.5873333333,65,65,65,65,65,65,65,65
"2017-10-16 00:07",69.5366666667,65,65,65,65,65,65,65,65
"2017-10-16 00:08",69.4333333333,65,65,65,65,65,65,65,65
"2017-10-16 00:09",69.3666666667,65,65,65,65,65,65,65,65
"2017-10-16 00:10",69.2813333333,65,65,65,65,65,65,65,65
"2017-10-16 00:11",69.206,65,65,65,65,65,65,65,65
"2017-10-16 00:12",69.1586666667,65,65,65,65,65,65,65,65
"2017-10-16 00:13",69.1033333333,65,65,65,65,65,65,65,65
"2017-10-16 00:14",69.112,65,65,65,65,65,65,65,65
"2017-10-16 00:15",69.2046666667,65,65,65,65,65,65,65,65
"2017-10-16 00:16",69.3253333333,65,65,65,65,65,65,65,65
"2017-10-16 00:17",69.468,65,65,65,65,65,65,65,65
"2017-10-16 00:18",69.494,65,65,65,65,65,65,65,65
"2017-10-16 00:19",69.536,65,65,65,65,65,65,65,65
"2017-10-16 00:20",69.536,65,65,65,65,65,65,65,65
"2017-10-16 00:21",69.6553333333,65,65,65,65,65,65,65,65
"2017-10-16 00:22",69.7486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:23",69.854,65,65,65,65,65,65,65,65
"2017-10-16 00:24",69.9266666667,65,65,65,65,65,65,65,65
"2017-10-16 00:25",69.9993333333,65,65,65,65,65,65,65,65
"2017-10-16 00:26",70.0493333333,65,65,65,65,65,65,65,65
"2017-10-16 00:27",70.0573333333,65,65,65,65,65,65,65,65
"2017-10-16 00:28",70.0293333333,65,65,65,65,65,65,65,65
"2017-10-16 00:29",69.9853333333,65,65,65,65,65,65,65,65
"2017-10-16 00:30",69.9193333333,65,65,65,65,65,65,65,65
"2017-10-16 00:31",69.802,65,65,65,65,65,65,65,65
"2017-10-16 00:32",69.6866666667,65,65,65,65,65,65,65,65
"2017-10-16 00:33",69.6506666667,65,65,65,65,65,65,65,65
"2017-10-16 00:34",69.5806666667,65,65,65,65,65,65,65,65
"2017-10-16 00:35",69.5806666667,65,65,65,65,65,65,65,65
"2017-10-16 00:36",69.4,65,65,65,65,65,65,65,65
"2017-10-16 00:37",69.2833333333,65,65,65,65,65,65,65,65
"2017-10-16 00:38",69.1566666667,65,65,65,65,65,65,65,65
"2017-10-16 00:39",69.09,65,65,65,65,65,65,65,65
"2017-10-16 00:40",69.01,65,65,65,65,65,65,65,65
"2017-10-16 00:41",68.9286666667,65,65,65,65,65,65,65,65
"2017-10-16 00:42",68.9033333333,65,65,65,65,65,65,65,65
"2017-10-16 00:43",68.914,65,65,65,65,65,65,65,65
"2017-10-16 00:44",68.8893333333,65,65,65,65,65,65,65,65
"2017-10-16 00:45",68.9466666667,65,65,65,65,65,65,65,65
"2017-10-16 00:46",69.0453333333,65,65,65,65,65,65,65,65
"2017-10-16 00:47",69.1233333333,65,65,65,65,65,65,65,65
"2017-10-16 00:48",69.1566666667,65,65,65,65,65,65,65,65
"2017-10-16 00:49",69.1906666667,65,65,65,65,65,65,65,65
"2017-10-16 00:50",69.2306666667,65,65,65,65,65,65,65,65
"2017-10-16 00:51",69.274,65,65,65,65,65,65,65,65
"2017-10-16 00:52",69.282,65,65,65,65,65,65,65,65
"2017-10-16 00:53",69.288,65,65,65,65,65,65,65,65
"2017-10-16 00:54",69.2226666667,65,65,65,65,65,65,65,65
"2017-10-16 00:55",69.1513333333,65,65,65,65,65,65,65,65
"2017-10-16 00:56",69.1513333333,65,65,65,65,65,65,65,65
"2017-10-16 00:57",69.0213333333,65,65,65,65,65,65,65,65
"2017-10-16 00:58",69.0213333333,65,65,65,65,65,65,65,65
"2017-10-16 00:59",68.936,65,65,65,65,65,65,65,65
"2017-10-16 01:00",68.86,65,65,65,65,65,65,65,65
"2017-10-16 01:01",68.802,65,65,65,65,65,65,65,65
"2017-10-16 01:02",68.7206666667,65,65,65,65,65,65,65,65
