"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",9.06666666667,15,20,13,17,16,20,13,18
"2017-10-16 00:01",9.2,20,14,15,13,10,12,10,13
"2017-10-16 00:02",8.93333333333,12,11,14,21,11,16,11,10
"2017-10-16 00:03",9.2,19,17,15,12,13,8,18,20
"2017-10-16 00:04",8.8,16,11,18,14,8,9,12,12
"2017-10-16 00:05",8.66666666667,13,18,14,21,16,14,10,12
"2017-10-16 00:06",8.53333333333,10,12,15,16,9,15,12,7
"2017-10-16 00:07",8.66666666667,18,7,12,7,9,13,9,14
"2017-10-16 00:08",8.66666666667,19,10,11,16,10,21,8,12
"2017-10-16 00:09",8.4,16,8,12,16,17,17,11,19
"2017-10-16 00:10",8.66666666667,11,10,9,14,17,10,11,10
"2017-10-16 00:11",8.42857142857,9,15,10,14,8,20,8,10
"2017-10-16 00:12",8,13,10,10,13,5,12,11,9
"2017-10-16 00:13",8.14285714286,15,11,13,10,9,14,10,9
"2017-10-16 00:14",8.71428571429,12,14,11,9,13,9,16,17
"2017-10-16 00:15",7.85714285714,9,11,9,18,11,13,10,14
"2017-10-16 00:16",8.71428571429,15,9,11,13,12,5,17,14
"2017-10-16 00:17",9.28571428571,12,7,12,9,10,8,13,17
"2017-10-16 00:18",8.85714285714,6,8,10,9,11,14,10,12
"2017-10-16 00:19",8.28571428571,12,9,14,12,9,19,10,16
"2017-10-16 00:20",8.28571428571,16,14,6,8,11,10,12,9
"2017-10-16 00:21",7.57142857143,10,6,18,11,9,13,15,11
"2017-10-16 00:22",7.85714285714,13,16,15,8,19,16,12,15
"2017-10-16 00:23",7.42857142857,11,15,10,17,9,10,15,9
"2017-10-16 00:24",7.28571428571,8,12,9,12,7,14,11,10
"2017-10-16 00:25",7.14285714286,10,21,13,9,17,12,16,7
"2017-10-16 00:26",7.2,10,7,12,8,18,12,9,13
"2017-10-16 00:27",7.46666666667,14,12,14,10,14,14,9,10
"2017-10-16 00:28",7.06666666667,11,13,14,16,12,8,12,14
"2017-10-16 00:29",6.93333333333,6,9,3,17,11,12,12,8
"2017-10-16 00:30",7.73333333333,8,9,8,10,13,13,14,6
"2017-10-16 00:31",6.66666666667,8,13,8,14,14,7,18,14
"2017-10-16 00:32",5.6,8,11,11,10,8,13,7,9
