"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",6.53333333333,5,11,6,10,6,12,7,16
"2017-10-16 00:01",7.06666666667,8,13,13,10,11,12,12,10
"2017-10-16 00:02",6.53333333333,15,14,13,14,16,17,15,22
"2017-10-16 00:03",6.13333333333,7,15,11,19,8,8,11,9
"2017-10-16 00:04",6,12,9,9,10,8,7,9,8
"2017-10-16 00:05",6.13333333333,6,11,8,11,9,14,11,12
"2017-10-16 00:06",5.73333333333,6,13,9,8,11,14,10,12
"2017-10-16 00:07",5.73333333333,9,8,10,9,9,9,10,11
"2017-10-16 00:08",5.6,8,12,8,5,10,4,10,7
"2017-10-16 00:09",5.86666666667,10,10,6,10,9,8,2,7
"2017-10-16 00:10",5.6,6,11,12,13,10,8,8,15
"2017-10-16 00:11",5.73333333333,5,7,5,6,9,4,7,8
"2017-10-16 00:12",5.6,10,9,10,9,8,9,8,10
"2017-10-16 00:13",5.46666666667,6,5,10,5,7,6,5,3
"2017-10-16 00:14",4.66666666667,5,7,4,6,10,2,5,10
"2017-10-16 00:15",4.53333333333,4,8,5,4,6,9,8,9
"2017-10-16 00:16",4.26666666667,5,10,6,8,2,5,12,9
"2017-10-16 00:17",4.13333333333,10,12,9,3,6,5,7,6
"2017-10-16 00:18",4.13333333333,6,8,6,8,7,6,5,7
"2017-10-16 00:19",4.26666666667,7,6,6,9,5,5,9,5
"2017-10-16 00:20",4.26666666667,8,6,5,5,12,12,9,11
"2017-10-16 00:21",4,5,7,5,2,10,7,5,7
"2017-10-16 00:22",3.6,6,6,9,5,7,6,4,5
"2017-10-16 00:23",3.6,10,12,9,7,7,4,2,11
"2017-10-16 00:24",3.2,8,8,7,4,9,7,9,2
"2017-10-16 00:25",3.33333333333,10,4,7,9,7,5,8,9
"2017-10-16 00:26",3.73333333333,7,2,6,4,7,5,6,8
"2017-10-16 00:27",3.73333333333,5,8,4,9,6,7,9,6
"2017-10-16 00:28",3.73333333333,9,11,5,10,4,5,6,4
"2017-10-16 00:29",3.86666666667,6,3,9,5,10,9,7,5
"2017-10-16 00:30",4,5,9,7,7,10,3,6,7
"2017-10-16 00:31",3.6,8,10,8,6,7,10,7,8
"2017-10-16 00:32",3.86666666667,10,3,8,7,4,4,6,14
"2017-10-16 00:33",3.6,7,10,7,9,6,7,6,4
"2017-10-16 00:34",3.33333333333,8,11,11,9,4,8,8,7
"2017-10-16 00:35",3.33333333333,9,10,9,3,7,7,7,6
"2017-10-16 00:36",3.46666666667,8,8,5,10,10,1,7,11
"2017-10-16 00:37",3.73333333333,7,9,9,12,8,6,14,4
"2017-10-16 00:38",3.73333333333,7,11,6,10,4,7,9,8
"2017-10-16 00:39",3.6,7,5,11,6,5,8,7,4
"2017-10-16 00:40",3.6,5,8,7,13,8,12,4,8
"2017-10-16 00:41",3.46666666667,7,8,9,8,6,8,3,10
"2017-10-16 00:42",3.2,7,9,7,12,7,4,13,6
"2017-10-16 00:43",3.33333333333,5,8,4,10,6,8,7,4
"2017-10-16 00:44",3.33333333333,9,6,8,5,5,6,12,9
"2017-10-16 00:45",3.46666666667,6,6,6,5,6,8,2,14
"2017-10-16 00:46",3.33333333333,6,5,6,12,5,11,5,8
"2017-10-16 00:47",3.2,5,10,6,6,11,4,7,10
"2017-10-16 00:48",3.46666666667,6,3,4,6,5,3,9,7
"2017-10-16 00:49",3.46666666667,8,10,10,7,4,10,3,6
"2017-10-16 00:50",3.2,11,9,11,9,4,7,7,10
"2017-10-16 00:51",3.06666666667,4,10,5,5,6,2,7,4
"2017-10-16 00:52",2.66666666667,5,8,4,7,7,9,4,5
"2017-10-16 00:53",2.53333333333,5,6,5,6,6,6,7,5
"2017-10-16 00:54",2.66666666667,8,9,1,4,11,2,5,8
