"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",65.3693333333,60,60,60,60,60,60,60,60
"2017-10-16 00:01",65.472,60,60,60,60,60,60,60,60
"2017-10-16 00:02",65.5006666667,60,60,60,60,60,60,60,60
"2017-10-16 00:03",65.5073333333,60,60,60,60,60,60,60,60
"2017-10-16 00:04",65.6713333333,60,60,60,60,60,60,60,60
"2017-10-16 00:05",65.864,60,60,60,60,60,60,60,60
"2017-10-16 00:06",66.016,60,60,60,60,60,60,60,60
"2017-10-16 00:07",66.1346666667,60,60,60,60,60,60,60,60
"2017-10-16 00:08",66.1786666667,60,60,60,60,60,60,60,60
"2017-10-16 00:09",66.0953333333,60,60,60,60,60,60,60,60
"2017-10-16 00:10",65.9633333333,60,60,60,60,60,60,60,60
"2017-10-16 00:11",65.8306666667,60,60,60,60,60,60,60,60
"2017-10-16 00:12",65.7173333333,60,60,60,60,60,60,60,60
"2017-10-16 00:13",65.67,60,60,60,60,60,60,60,60
"2017-10-16 00:14",65.586,60,60,60,60,60,60,60,60
"2017-10-16 00:15",65.572,60,60,60,60,60,60,60,60
"2017-10-16 00:16",65.5366666667,60,60,60,60,60,60,60,60
"2017-10-16 00:17",65.5193333333,60,60,60,60,60,60,60,60
"2017-10-16 00:18",65.5806666667,60,60,60,60,60,60,60,60
"2017-10-16 00:19",65.4566666667,60,60,60,60,60,60,60,60
"2017-10-16 00:20",65.4566666667,60,60,60,60,60,60,60,60
"2017-10-16 00:21",65.1953333333,60,60,60,60,60,60,60,60
"2017-10-16 00:22",65.0486666667,60,60,60,60,60,60,60,60
"2017-10-16 00:23",64.938,60,60,60,60,60,60,60,60
"2017-10-16 00:24",64.8826666667,60,60,60,60,60,60,60,60
"2017-10-16 00:25",64.8553333333,60,60,60,60,60,60,60,60
"2017-10-16 00:26",64.9433333333,60,60,60,60,60,60,60,60
"2017-10-16 00:27",65.0106666667,60,60,60,60,60,60,60,60
"2017-10-16 00:28",64.976,60,60,60,60,60,60,60,60
"2017-10-16 00:29",64.9066666667,60,60,60,60,60,60,60,60
"2017-10-16 00:30",64.9373333333,60,60,60,60,60,60,60,60
"2017-10-16 00:31",64.9553333333,60,60,60,60,60,60,60,60
"2017-10-16 00:32",65.0233333333,60,60,60,60,60,60,60,60
"2017-10-16 00:33",65.0413333333,60,60,60,60,60,60,60,60
"2017-10-16 00:34",65.0806666667,60,60,60,60,60,60,60,60
"2017-10-16 00:35",65.0806666667,60,60,60,60,60,60,60,60
"2017-10-16 00:36",65.2213333333,60,60,60,60,60,60,60,60
"2017-10-16 00:37",65.3566666667,60,60,60,60,60,60,60,60
"2017-10-16 00:38",65.4666666667,60,60,60,60,60,60,60,60
"2017-10-16 00:39",65.576,60,60,60,60,60,60,60,60
"2017-10-16 00:40",65.7,60,60,60,60,60,60,60,60
"2017-10-16 00:41",65.6206666667,60,60,60,60,60,60,60,60
"2017-10-16 00:42",65.5053333333,60,60,60,60,60,60,60,60
"2017-10-16 00:43",65.4673333333,60,60,60,60,60,60,60,60
"2017-10-16 00:44",65.446,60,60,60,60,60,60,60,60
"2017-10-16 00:45",65.294,60,60,60,60,60,60,60,60
"2017-10-16 00:46",65.146,60,60,60,60,60,60,60,60
"2017-10-16 00:47",64.9853333333,60,60,60,60,60,60,60,60
"2017-10-16 00:48",64.7873333333,60,60,60,60,60,60,60,60
"2017-10-16 00:49",64.6406666667,60,60,60,60,60,60,60,60
"2017-10-16 00:50",64.4226666667,60,60,60,60,60,60,60,60
"2017-10-16 00:51",64.2533333333,60,60,60,60,60,60,60,60
"2017-10-16 00:52",64.116,60,60,60,60,60,60,60,60
"2017-10-16 00:53",64.0453333333,60,60,60,60,60,60,60,60
"2017-10-16 00:54",63.938,60,60,60,60,60,60,60,60
"2017-10-16 00:55",63.7446666667,60,60,60,60,60,60,60,60
"2017-10-16 00:56",63.7446666667,60,60,60,60,60,60,60,60
"2017-10-16 00:57",63.702,60,60,60,60,60,60,60,60
"2017-10-16 00:58",63.702,60,60,60,60,60,60,60,60
"2017-10-16 00:59",63.7,60,60,60,60,60,60,60,60
"2017-10-16 01:00",63.7713333333,60,60,60,60,60,60,60,60
"2017-10-16 01:01",63.95,60,60,60,60,60,60,60,60
"2017-10-16 01:02",64.1033333333,60,60,60,60,60,60,60,60
"2017-10-16 01:03",64.3126666667,60,60,60,60,60,60,60,60
"2017-10-16 01:04",64.4893333333,60,60,60,60,60,60,60,60
"2017-10-16 01:05",64.7086666667,60,60,60,60,60,60,60,60
"2017-10-16 01:06",64.9013333333,60,60,60,60,60,60,60,60
"2017-10-16 01:07",65.0413333333,60,60,60,60,60,60,60,60
"2017-10-16 01:08",65.118,60,60,60,60,60,60,60,60
"2017-10-16 01:09",65.246,60,60,60,60,60,60,60,60
"2017-10-16 01:10",65.444,60,60,60,60,60,60,60,60
"2017-10-16 01:11",65.6486666667,60,60,60,60,60,60,60,60
"2017-10-16 01:12",65.798,60,60,60,60,60,60,60,60
"2017-10-16 01:13",65.95,60,60,60,60,60,60,60,60
"2017-10-16 01:14",66.1553333333,60,60,60,60,60,60,60,60
"2017-10-16 01:15",66.3053333333,60,60,60,60,60,60,60,60
"2017-10-16 01:16",66.3866666667,60,60,60,60,60,60,60,60
"2017-10-16 01:17",66.4746666667,60,60,60,60,60,60,60,60
