"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",8,14,18,14,14,14,20,9,15
"2017-10-16 00:01",8,17,13,15,17,11,8,9,11
"2017-10-16 00:02",8.4,12,16,11,20,10,16,13,14
"2017-10-16 00:03",8.4,17,15,18,9,13,8,16,17
"2017-10-16 00:04",7.6,14,10,16,19,12,14,17,12
"2017-10-16 00:05",7.46666666667,15,16,15,21,11,10,8,13
"2017-10-16 00:06",7.86666666667,9,13,14,10,10,15,10,6
"2017-10-16 00:07",8.13333333333,18,4,13,7,8,10,8,14
"2017-10-16 00:08",8,21,9,11,14,12,22,9,10
"2017-10-16 00:09",8,13,10,11,16,18,14,11,20
"2017-10-16 00:10",8.13333333333,10,13,9,15,13,14,9,10
"2017-10-16 00:11",8,13,13,10,16,9,17,8,11
"2017-10-16 00:12",8,10,7,10,13,5,13,16,7
"2017-10-16 00:13",8.26666666667,15,11,13,10,7,10,12,10
"2017-10-16 00:14",8.8,11,16,8,10,12,10,14,18
"2017-10-16 00:15",8.13333333333,10,10,8,15,11,9,9,8
"2017-10-16 00:16",8.53333333333,15,6,10,13,11,7,17,17
"2017-10-16 00:17",8.53333333333,11,8,12,10,11,9,12,15
"2017-10-16 00:18",8.93333333333,11,7,11,7,11,13,11,15
"2017-10-16 00:19",8.66666666667,11,10,13,16,8,17,10,13
"2017-10-16 00:20",8.66666666667,13,14,8,11,13,10,15,11
"2017-10-16 00:21",8.26666666667,10,7,20,7,13,17,16,13
"2017-10-16 00:22",8.8,13,16,14,7,15,15,10,12
"2017-10-16 00:23",8.4,7,14,8,16,6,6,13,8
"2017-10-16 00:24",8.26666666667,11,16,7,13,8,13,11,9
"2017-10-16 00:25",8.93333333333,6,18,16,7,17,14,18,6
"2017-10-16 00:26",8.8,11,6,11,8,19,11,5,14
"2017-10-16 00:27",8.8,15,13,17,11,13,13,6,15
"2017-10-16 00:28",7.86666666667,8,13,14,18,14,11,11,12
"2017-10-16 00:29",8,10,6,3,16,9,14,8,11
"2017-10-16 00:30",8.26666666667,6,8,7,8,14,9,17,9
"2017-10-16 00:31",7.73333333333,9,14,7,16,12,6,14,10
"2017-10-16 00:32",6.53333333333,7,12,10,10,8,13,6,8
"2017-10-16 00:33",6,6,11,10,14,7,15,12,11
"2017-10-16 00:34",6.53333333333,12,8,12,13,11,9,5,6
"2017-10-16 00:35",6.53333333333,13,12,5,11,12,11,14,6
"2017-10-16 00:36",6.53333333333,11,8,19,12,6,7,13,12
"2017-10-16 00:37",6.26666666667,7,14,15,13,12,8,13,13
"2017-10-16 00:38",6.8,19,11,13,6,11,9,11,17
"2017-10-16 00:39",7.33333333333,16,6,11,10,11,6,8,13
"2017-10-16 00:40",6.53333333333,7,15,11,12,12,9,9,11
"2017-10-16 00:41",6.66666666667,9,8,9,9,14,14,12,9
"2017-10-16 00:42",6.8,10,12,10,16,10,12,7,9
"2017-10-16 00:43",7.6,9,10,5,5,9,12,14,13
"2017-10-16 00:44",7.2,8,15,13,11,12,9,13,14
"2017-10-16 00:45",7.33333333333,7,10,13,14,9,6,13,12
"2017-10-16 00:46",7.6,12,10,10,11,6,13,14,15
"2017-10-16 00:47",8,14,13,9,14,10,16,10,12
"2017-10-16 00:48",7.86666666667,9,13,7,14,7,8,8,8
"2017-10-16 00:49",7.86666666667,12,10,11,11,21,12,5,8
"2017-10-16 00:50",8.13333333333,5,11,14,8,9,7,8,4
"2017-10-16 00:51",8.26666666667,10,6,6,16,5,6,9,11
"2017-10-16 00:52",7.86666666667,16,11,10,9,10,9,9,11
"2017-10-16 00:53",7.6,14,11,10,5,7,9,9,8
"2017-10-16 00:54",7.2,11,16,10,5,10,11,5,11
"2017-10-16 00:55",7.06666666667,13,14,12,9,11,11,6,10
"2017-10-16 00:56",7.06666666667,10,13,14,10,6,8,12,16
"2017-10-16 00:57",6.4,9,11,13,10,8,14,7,17
"2017-10-16 00:58",6.4,21,8,15,11,6,9,9,10
"2017-10-16 00:59",5.33333333333,17,7,15,13,6,9,14,8
"2017-10-16 01:00",5.2,14,8,15,13,12,10,14,9
"2017-10-16 01:01",5.2,10,9,16,7,13,12,10,18
"2017-10-16 01:02",5.2,9,8,9,8,14,5,8,9
"2017-10-16 01:03",4.93333333333,10,7,10,10,6,11,10,10
"2017-10-16 01:04",4.93333333333,10,7,10,8,10,5,7,10
"2017-10-16 01:05",4.53333333333,5,8,5,10,7,11,11,6
"2017-10-16 01:06",5.06666666667,11,7,5,7,13,8,6,5
"2017-10-16 01:07",4.93333333333,7,5,6,2,6,6,7,8
"2017-10-16 01:08",4.66666666667,9,9,8,10,5,12,6,6
