"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",5.86666666667,5,3,0,2,2,2,1,1
"2017-10-16 00:01",5.6,2,1,0,4,2,5,0,2
"2017-10-16 00:02",6,2,0,1,2,1,7,1,2
"2017-10-16 00:03",6,2,2,2,0,2,3,2,3
"2017-10-16 00:04",6.4,2,1,1,1,2,1,3,1
"2017-10-16 00:05",6.26666666667,0,0,2,0,0,3,2,3
"2017-10-16 00:06",6.53333333333,2,1,2,1,2,2,0,2
"2017-10-16 00:07",6.26666666667,1,3,1,3,5,4,0,1
"2017-10-16 00:08",5.86666666667,0,4,2,0,2,1,1,1
"2017-10-16 00:09",5.6,1,1,0,2,0,1,1,3
"2017-10-16 00:10",4.93333333333,0,2,2,1,1,3,1,0
"2017-10-16 00:11",5.06666666667,1,1,1,3,0,1,0,2
"2017-10-16 00:12",4.66666666667,1,1,1,2,4,1,0,2
"2017-10-16 00:13",4.66666666667,4,2,0,2,0,1,5,2
"2017-10-16 00:14",4.53333333333,3,1,2,2,1,4,4,3
"2017-10-16 00:15",4.4,3,2,2,4,4,5,6,3
"2017-10-16 00:16",4.4,3,2,2,2,3,4,4,4
"2017-10-16 00:17",4.26666666667,4,4,4,4,6,4,3,4
"2017-10-16 00:18",4.4,4,3,4,2,3,3,0,3
"2017-10-16 00:19",3.6,5,4,4,3,7,4,4,2
"2017-10-16 00:20",3.6,1,2,4,6,4,2,5,0
"2017-10-16 00:21",3.6,3,7,4,8,5,2,3,3
"2017-10-16 00:22",3.73333333333,6,4,5,4,7,3,2,7
"2017-10-16 00:23",3.73333333333,4,5,3,7,4,5,4,6
"2017-10-16 00:24",4.4,3,3,6,5,1,3,4,3
"2017-10-16 00:25",4.4,2,2,5,2,3,1,6,2
"2017-10-16 00:26",4,2,5,4,4,3,3,2,7
"2017-10-16 00:27",3.73333333333,3,6,3,5,4,7,1,5
"2017-10-16 00:28",3.73333333333,3,4,2,4,4,3,3,5
"2017-10-16 00:29",3.33333333333,4,5,6,4,4,4,3,7
"2017-10-16 00:30",3.46666666667,3,3,7,1,4,6,6,6
"2017-10-16 00:31",3.46666666667,6,2,3,5,4,4,3,7
"2017-10-16 00:32",3.33333333333,3,3,4,3,2,4,3,1
"2017-10-16 00:33",3.06666666667,1,4,1,4,3,4,5,4
"2017-10-16 00:34",3.06666666667,7,7,3,4,5,5,5,2
