"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",4.8,8,7,7,8,10,9,4,6
"2017-10-16 00:01",4.93333333333,6,9,7,11,10,7,8,13
"2017-10-16 00:02",5.2,11,9,9,2,8,16,10,12
"2017-10-16 00:03",5.33333333333,6,8,6,8,10,11,5,9
"2017-10-16 00:04",5.46666666667,8,8,10,9,11,10,11,10
"2017-10-16 00:05",5.46666666667,12,10,5,12,8,13,9,8
"2017-10-16 00:06",5.33333333333,9,9,6,10,8,7,10,9
"2017-10-16 00:07",6.53333333333,8,10,9,11,4,9,12,11
"2017-10-16 00:08",6.4,11,8,10,11,8,9,9,8
"2017-10-16 00:09",6.26666666667,7,13,9,12,11,8,9,11
"2017-10-16 00:10",6.4,7,7,9,5,8,9,7,8
"2017-10-16 00:11",6,4,10,6,13,8,7,11,8
"2017-10-16 00:12",6.26666666667,9,6,9,9,7,8,9,8
"2017-10-16 00:13",6.53333333333,8,7,12,7,7,8,11,7
"2017-10-16 00:14",5.46666666667,9,3,7,6,9,9,8,10
"2017-10-16 00:15",5.2,13,7,11,5,9,8,7,10
"2017-10-16 00:16",4.93333333333,9,8,8,9,12,8,9,9
"2017-10-16 00:17",4.8,9,11,8,10,8,6,5,12
"2017-10-16 00:18",4.53333333333,8,14,13,8,6,8,5,7
"2017-10-16 00:19",4.8,8,10,10,8,13,10,10,7
"2017-10-16 00:20",4.8,8,8,7,9,11,10,10,9
"2017-10-16 00:21",4.4,11,10,10,5,7,14,3,7
"2017-10-16 00:22",3.33333333333,5,7,5,12,6,1,10,7
"2017-10-16 00:23",3.33333333333,8,6,9,7,10,10,13,9
"2017-10-16 00:24",3.33333333333,9,8,9,6,5,13,11,8
"2017-10-16 00:25",3.2,12,12,11,11,10,15,12,11
"2017-10-16 00:26",2.93333333333,7,9,11,11,12,7,6,7
"2017-10-16 00:27",2.8,9,8,13,8,8,9,7,6
"2017-10-16 00:28",2.8,8,9,15,10,7,7,14,9
"2017-10-16 00:29",3.2,8,7,5,8,7,5,8,9
"2017-10-16 00:30",3.46666666667,9,11,8,9,9,7,9,7
"2017-10-16 00:31",3.6,12,10,7,11,12,10,13,10
"2017-10-16 00:32",3.6,7,8,10,7,7,7,7,7
"2017-10-16 00:33",4,10,5,11,10,9,10,11,12
"2017-10-16 00:34",3.46666666667,10,8,7,8,9,8,10,7
"2017-10-16 00:35",3.46666666667,5,8,7,7,10,11,8,6
"2017-10-16 00:36",3.86666666667,9,10,10,9,7,5,9,13
"2017-10-16 00:37",3.6,5,6,11,8,4,6,8,10
"2017-10-16 00:38",3.73333333333,13,12,7,5,8,6,8,6
"2017-10-16 00:39",3.86666666667,10,7,3,10,9,9,7,9
"2017-10-16 00:40",3.86666666667,6,8,12,9,11,8,8,6
"2017-10-16 00:41",3.86666666667,8,9,8,8,6,12,13,15
"2017-10-16 00:42",3.73333333333,3,8,5,6,12,9,9,8
"2017-10-16 00:43",3.86666666667,10,11,8,5,10,7,6,9
"2017-10-16 00:44",3.46666666667,9,11,8,7,5,10,7,7
"2017-10-16 00:45",3.33333333333,5,4,4,5,4,11,8,6
"2017-10-16 00:46",3.6,9,6,13,4,4,7,10,10
"2017-10-16 00:47",3.46666666667,7,4,6,8,7,6,11,6
"2017-10-16 00:48",3.2,12,13,11,7,7,7,8,3
"2017-10-16 00:49",3.33333333333,5,5,4,6,7,7,9,9
"2017-10-16 00:50",2.93333333333,8,19,9,7,3,9,9,9
"2017-10-16 00:51",3.06666666667,13,7,6,11,6,7,10,6
"2017-10-16 00:52",3.06666666667,7,8,8,6,8,12,8,10
"2017-10-16 00:53",2.66666666667,6,7,7,11,9,9,9,9
"2017-10-16 00:54",2.26666666667,8,11,5,6,9,12,9,5
"2017-10-16 00:55",2.53333333333,10,5,11,5,6,11,5,9
"2017-10-16 00:56",2.53333333333,7,12,7,8,9,11,14,10
"2017-10-16 00:57",2.53333333333,4,7,6,6,7,8,8,9
"2017-10-16 00:58",2.53333333333,12,5,8,9,6,11,14,9
"2017-10-16 00:59",2,6,8,6,8,6,9,7,6
"2017-10-16 01:00",1.86666666667,6,10,5,4,6,4,8,14
"2017-10-16 01:01",1.73333333333,9,7,6,4,4,7,2,7
"2017-10-16 01:02",1.73333333333,5,10,3,6,8,3,4,6
"2017-10-16 01:03",2,7,1,6,5,3,2,4,6
"2017-10-16 01:04",1.86666666667,2,8,5,12,6,6,4,7
"2017-10-16 01:05",1.86666666667,5,6,6,6,4,6,3,9
"2017-10-16 01:06",1.6,3,7,8,5,3,2,4,11
"2017-10-16 01:07",1.86666666667,4,3,7,7,6,3,9,8
"2017-10-16 01:08",2.53333333333,4,7,4,4,11,6,7,10
"2017-10-16 01:09",2.66666666667,8,8,6,8,8,5,6,7
