"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",65.3113333333,65,65,65,65,65,65,65,65
"2017-10-16 00:01",65.162,65,65,65,65,65,65,65,65
"2017-10-16 00:02",65.1586666667,65,65,65,65,65,65,65,65
"2017-10-16 00:03",65.118,65,65,65,65,65,65,65,65
"2017-10-16 00:04",65.05,65,65,65,65,65,65,65,65
"2017-10-16 00:05",64.906,65,65,65,65,65,65,65,65
"2017-10-16 00:06",64.8486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:07",64.8093333333,65,65,65,65,65,65,65,65
"2017-10-16 00:08",64.7026666667,65,65,65,65,65,65,65,65
"2017-10-16 00:09",64.5633333333,65,65,65,65,65,65,65,65
"2017-10-16 00:10",64.4933333333,65,65,65,65,65,65,65,65
"2017-10-16 00:11",64.2686666667,65,65,65,65,65,65,65,65
"2017-10-16 00:12",64.1926666667,65,65,65,65,65,65,65,65
"2017-10-16 00:13",64.1486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:14",64.048,65,65,65,65,65,65,65,65
"2017-10-16 00:15",64.0186666667,65,65,65,65,65,65,65,65
"2017-10-16 00:16",64.1486666667,65,65,65,65,65,65,65,65
"2017-10-16 00:17",64.2673333333,65,65,65,65,65,65,65,65
"2017-10-16 00:18",64.372,65,65,65,65,65,65,65,65
"2017-10-16 00:19",64.5693333333,65,65,65,65,65,65,65,65
"2017-10-16 00:20",64.5693333333,65,65,65,65,65,65,65,65
"2017-10-16 00:21",64.9613333333,65,65,65,65,65,65,65,65
"2017-10-16 00:22",65.1273333333,65,65,65,65,65,65,65,65
"2017-10-16 00:23",65.2593333333,65,65,65,65,65,65,65,65
"2017-10-16 00:24",65.4526666667,65,65,65,65,65,65,65,65
"2017-10-16 00:25",65.6386666667,65,65,65,65,65,65,65,65
"2017-10-16 00:26",65.9226666667,65,65,65,65,65,65,65,65
"2017-10-16 00:27",66.146,65,65,65,65,65,65,65,65
