"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",8.66666666667,18,15,13,13,13,19,22,17
"2017-10-16 00:01",8.4,20,17,16,14,10,15,14,12
"2017-10-16 00:02",8.66666666667,15,7,14,15,16,19,15,15
"2017-10-16 00:03",8.53333333333,14,10,10,14,8,13,7,14
"2017-10-16 00:04",8.26666666667,13,8,12,9,12,19,14,15
"2017-10-16 00:05",8.53333333333,10,14,10,17,14,10,13,14
"2017-10-16 00:06",8.53333333333,10,12,13,19,6,14,15,10
"2017-10-16 00:07",7.46666666667,11,10,11,16,14,13,18,13
"2017-10-16 00:08",7.33333333333,13,13,8,11,16,9,10,10
"2017-10-16 00:09",7.2,14,10,13,8,14,10,9,9
"2017-10-16 00:10",6.93333333333,13,13,9,12,18,13,9,14
"2017-10-16 00:11",7.06666666667,12,11,9,7,13,10,9,7
"2017-10-16 00:12",7.06666666667,13,14,11,9,7,10,12,15
"2017-10-16 00:13",6.93333333333,5,11,10,13,6,7,6,11
"2017-10-16 00:14",6.53333333333,8,11,8,19,13,12,11,13
"2017-10-16 00:15",6.4,12,19,10,9,10,12,10,15
"2017-10-16 00:16",6.53333333333,10,15,9,8,17,14,10,9
"2017-10-16 00:17",6.66666666667,14,13,11,7,14,15,12,11
"2017-10-16 00:18",6.66666666667,10,19,14,15,17,17,15,10
"2017-10-16 00:19",6.26666666667,8,11,11,15,10,16,12,12
"2017-10-16 00:20",6.26666666667,7,10,9,9,9,8,13,8
"2017-10-16 00:21",5.73333333333,12,12,9,9,11,5,10,14
"2017-10-16 00:22",6.26666666667,15,13,11,16,12,12,9,14
"2017-10-16 00:23",6.8,13,8,11,12,16,10,13,14
"2017-10-16 00:24",6.8,11,7,9,6,13,15,16,14
"2017-10-16 00:25",6.53333333333,11,14,6,6,9,10,7,12
"2017-10-16 00:26",6.66666666667,13,17,10,12,12,14,7,10
"2017-10-16 00:27",6.53333333333,10,12,11,12,14,8,9,11
"2017-10-16 00:28",6.4,11,7,13,7,5,12,10,8
"2017-10-16 00:29",6.8,14,14,11,18,13,6,9,14
"2017-10-16 00:30",7.6,9,10,10,14,12,11,5,6
"2017-10-16 00:31",7.6,17,13,17,18,12,17,11,10
"2017-10-16 00:32",7.46666666667,5,8,14,12,7,10,16,10
"2017-10-16 00:33",7.86666666667,16,15,14,9,17,13,16,17
"2017-10-16 00:34",7.86666666667,12,18,20,16,10,15,10,14
"2017-10-16 00:35",7.86666666667,12,10,11,10,12,15,9,10
"2017-10-16 00:36",7.73333333333,9,11,13,11,10,14,14,12
"2017-10-16 00:37",7.06666666667,8,11,8,11,8,12,7,9
"2017-10-16 00:38",6.4,5,10,9,9,11,13,5,10
"2017-10-16 00:39",6.26666666667,17,15,19,17,14,9,19,13
"2017-10-16 00:40",6.53333333333,15,8,9,10,11,18,11,13
"2017-10-16 00:41",6.26666666667,18,13,16,13,9,11,8,17
"2017-10-16 00:42",6,15,14,20,8,16,16,20,13
"2017-10-16 00:43",6.26666666667,8,12,9,12,14,7,13,12
"2017-10-16 00:44",5.86666666667,11,11,12,14,9,18,12,9
"2017-10-16 00:45",5.2,10,10,12,16,18,10,7,13
"2017-10-16 00:46",5.33333333333,13,9,12,15,10,6,6,11
"2017-10-16 00:47",5.2,6,20,17,10,13,13,8,12
"2017-10-16 00:48",5.33333333333,10,10,17,15,9,16,10,11
"2017-10-16 00:49",5.46666666667,13,18,15,10,8,11,16,11
"2017-10-16 00:50",5.46666666667,14,18,8,8,17,10,15,13
"2017-10-16 00:51",5.46666666667,9,6,8,10,10,9,14,10
"2017-10-16 00:52",6.13333333333,7,17,11,11,13,8,7,13
"2017-10-16 00:53",6.26666666667,9,17,10,10,7,18,14,6
"2017-10-16 00:54",6.26666666667,7,20,9,13,8,11,16,8
"2017-10-16 00:55",6.13333333333,14,13,17,9,18,16,12,13
"2017-10-16 00:56",6.13333333333,6,10,10,12,12,12,14,14
"2017-10-16 00:57",6.26666666667,13,12,11,12,11,9,8,12
"2017-10-16 00:58",6.26666666667,10,12,15,10,14,9,8,12
"2017-10-16 00:59",5.86666666667,10,13,9,8,14,11,8,14
"2017-10-16 01:00",5.86666666667,17,9,3,9,9,10,10,12
"2017-10-16 01:01",5.46666666667,10,6,13,5,9,15,8,11
"2017-10-16 01:02",5.06666666667,10,8,9,10,8,6,6,8
"2017-10-16 01:03",4.66666666667,9,8,11,12,9,11,7,10
"2017-10-16 01:04",4.53333333333,7,5,7,9,9,9,8,5
"2017-10-16 01:05",4.53333333333,10,7,5,9,15,11,11,8
"2017-10-16 01:06",4.4,11,10,11,5,5,5,11,8
"2017-10-16 01:07",3.86666666667,8,4,10,10,9,6,8,10
"2017-10-16 01:08",4.13333333333,8,7,13,3,8,5,5,11
"2017-10-16 01:09",4.13333333333,4,3,7,6,7,2,5,7
"2017-10-16 01:10",3.73333333333,10,7,13,9,14,7,9,10
"2017-10-16 01:11",3.46666666667,8,10,11,11,9,9,13,11
"2017-10-16 01:12",3.86666666667,12,4,12,13,3,10,10,9
"2017-10-16 01:13",4,10,5,8,4,11,9,9,8
"2017-10-16 01:14",3.86666666667,6,7,4,9,8,12,9,9
"2017-10-16 01:15",3.73333333333,7,8,6,7,10,8,9,7
"2017-10-16 01:16",4,7,2,11,5,4,5,9,9
"2017-10-16 01:17",4.53333333333,9,6,7,9,8,6,8,5
"2017-10-16 01:18",4.13333333333,4,6,8,10,9,9,2,6
"2017-10-16 01:19",4.26666666667,8,2,8,8,7,3,9,13
"2017-10-16 01:20",4.26666666667,6,3,9,10,9,5,8,8
"2017-10-16 01:21",4.26666666667,5,6,8,8,9,9,7,10
"2017-10-16 01:22",4.4,8,8,12,9,8,5,6,5
"2017-10-16 01:23",4.26666666667,6,5,7,7,7,5,7,9
"2017-10-16 01:24",4.13333333333,9,11,10,10,6,12,3,6
"2017-10-16 01:25",4.13333333333,8,14,12,7,12,7,7,7
"2017-10-16 01:26",3.86666666667,10,6,11,4,8,9,4,6
"2017-10-16 01:27",3.6,6,6,9,7,6,9,10,8
"2017-10-16 01:28",3.73333333333,6,9,8,8,9,9,6,8
"2017-10-16 01:29",3.86666666667,7,7,7,9,7,9,4,8
"2017-10-16 01:30",3.86666666667,5,12,13,8,5,13,7,7
"2017-10-16 01:31",3.6,3,9,11,13,6,10,10,5
"2017-10-16 01:32",3.06666666667,7,12,4,11,6,6,8,11
"2017-10-16 01:33",3.33333333333,9,11,6,6,8,8,4,6
"2017-10-16 01:34",3.06666666667,7,6,4,12,10,4,7,14
"2017-10-16 01:35",3.06666666667,7,9,13,8,5,11,7,12
"2017-10-16 01:36",3.33333333333,4,7,8,4,7,12,7,5
"2017-10-16 01:37",3.2,7,11,4,4,7,4,15,12
"2017-10-16 01:38",2.8,9,8,14,12,12,11,8,9
"2017-10-16 01:39",2.8,8,8,7,11,8,6,7,10
"2017-10-16 01:40",2.93333333333,7,4,6,4,10,5,10,9
"2017-10-16 01:41",3.2,10,9,12,8,7,8,3,9
