"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-10-16 00:00",11.0666666667,8,5,7,16,8,13,11,11
"2017-10-16 00:01",11.6,10,6,11,9,13,10,7,13
"2017-10-16 00:02",11.2,9,3,10,7,13,9,14,10
"2017-10-16 00:03",11.4666666667,9,9,6,13,10,3,6,8
"2017-10-16 00:04",11.2,9,7,4,7,7,8,4,7
"2017-10-16 00:05",12,5,6,10,8,5,8,8,15
"2017-10-16 00:06",12,11,12,3,4,5,6,4,9
"2017-10-16 00:07",11.4666666667,8,4,4,9,7,8,4,10
"2017-10-16 00:08",10.6666666667,3,7,7,5,4,6,6,13
"2017-10-16 00:09",9.86666666667,11,6,10,5,5,10,3,12
"2017-10-16 00:10",8.66666666667,6,5,6,8,4,4,4,6
"2017-10-16 00:11",8.26666666667,5,10,6,8,7,6,5,4
"2017-10-16 00:12",8,6,5,7,4,6,6,5,5
"2017-10-16 00:13",8.13333333333,2,9,7,11,7,4,7,4
"2017-10-16 00:14",7.46666666667,7,8,9,5,17,3,12,7
"2017-10-16 00:15",6.93333333333,7,6,4,10,9,8,7,4
"2017-10-16 00:16",6.13333333333,8,8,4,6,12,4,5,5
"2017-10-16 00:17",6.93333333333,6,10,7,7,6,11,15,10
"2017-10-16 00:18",6.26666666667,4,4,10,6,13,10,6,6
"2017-10-16 00:19",6.26666666667,8,11,10,5,5,9,11,9
"2017-10-16 00:20",6.26666666667,9,7,9,9,12,9,8,7
"2017-10-16 00:21",5.86666666667,8,13,10,10,9,4,7,6
"2017-10-16 00:22",5.86666666667,14,9,10,4,15,10,8,7
"2017-10-16 00:23",5.6,7,7,10,9,12,5,10,7
"2017-10-16 00:24",5.33333333333,7,10,10,8,12,9,10,4
"2017-10-16 00:25",5.73333333333,10,10,8,8,10,14,10,13
"2017-10-16 00:26",6.66666666667,8,10,8,11,11,5,12,14
"2017-10-16 00:27",6.8,13,13,11,8,5,7,6,8
"2017-10-16 00:28",7.06666666667,4,11,10,10,5,13,14,8
"2017-10-16 00:29",6.8,8,9,7,7,7,8,9,12
"2017-10-16 00:30",6.93333333333,14,9,8,11,10,7,6,13
"2017-10-16 00:31",6.93333333333,12,9,10,16,12,10,10,8
"2017-10-16 00:32",6.53333333333,10,14,8,10,10,5,8,15
"2017-10-16 00:33",7.73333333333,10,6,17,9,10,7,13,4
"2017-10-16 00:34",8.13333333333,7,9,12,12,6,12,9,12
"2017-10-16 00:35",8.13333333333,8,6,5,7,8,8,8,9
"2017-10-16 00:36",8.53333333333,9,5,7,7,8,8,8,8
"2017-10-16 00:37",8.26666666667,10,8,6,6,8,8,11,12
"2017-10-16 00:38",8.53333333333,7,10,4,9,2,5,12,12
"2017-10-16 00:39",8.93333333333,13,7,8,8,9,7,6,14
"2017-10-16 00:40",9.33333333333,6,3,12,12,12,4,3,8
"2017-10-16 00:41",8.4,12,10,4,5,7,6,8,7
"2017-10-16 00:42",8.26666666667,8,6,8,7,9,9,10,4
"2017-10-16 00:43",7.46666666667,8,10,8,6,7,6,9,10
"2017-10-16 00:44",7.46666666667,10,5,9,8,5,11,9,5
"2017-10-16 00:45",7.06666666667,13,10,6,9,9,9,11,7
"2017-10-16 00:46",7.06666666667,10,10,10,9,6,11,12,11
"2017-10-16 00:47",7.06666666667,9,10,11,6,13,5,14,8
"2017-10-16 00:48",6.13333333333,8,8,8,12,9,12,6,10
"2017-10-16 00:49",5.6,10,7,8,11,9,16,13,11
"2017-10-16 00:50",6,14,13,9,13,11,10,11,9
"2017-10-16 00:51",6.26666666667,6,10,11,11,11,6,10,7
"2017-10-16 00:52",6.8,14,10,14,14,6,6,15,10
"2017-10-16 00:53",6.66666666667,11,14,13,11,7,8,9,13
"2017-10-16 00:54",6,6,12,13,10,10,7,4,9
"2017-10-16 00:55",6,12,8,8,12,8,9,8,12
"2017-10-16 00:56",6,9,10,10,9,12,3,6,8
"2017-10-16 00:57",6,7,7,10,11,7,10,10,8
"2017-10-16 00:58",6,10,12,10,4,7,14,10,7
"2017-10-16 00:59",6.4,10,4,9,8,7,7,12,10
"2017-10-16 01:00",6.53333333333,7,9,4,6,8,8,5,14
"2017-10-16 01:01",6.53333333333,9,7,10,9,4,8,9,7
"2017-10-16 01:02",6.8,8,10,5,6,9,8,7,8
"2017-10-16 01:03",6.66666666667,7,11,6,6,6,6,13,10
"2017-10-16 01:04",6.53333333333,9,5,5,6,6,4,9,7
"2017-10-16 01:05",6,3,6,12,5,5,8,6,7
"2017-10-16 01:06",4.93333333333,10,10,3,4,9,5,5,8
"2017-10-16 01:07",4.26666666667,8,8,7,5,9,6,7,6
"2017-10-16 01:08",4.4,4,2,6,3,4,7,6,9
"2017-10-16 01:09",4.53333333333,5,3,6,10,7,4,3,8
"2017-10-16 01:10",4.26666666667,9,1,6,5,5,6,8,4
"2017-10-16 01:11",3.86666666667,4,4,6,6,3,5,1,3
"2017-10-16 01:12",3.73333333333,5,2,5,5,5,6,6,3
"2017-10-16 01:13",3.6,2,3,5,8,5,7,7,3
"2017-10-16 01:14",3.6,7,3,2,4,2,8,6,5
"2017-10-16 01:15",3.86666666667,5,5,8,4,8,8,4,5
"2017-10-16 01:16",4,3,7,5,2,2,6,2,6
"2017-10-16 01:17",3.46666666667,4,7,7,5,10,3,2,3
"2017-10-16 01:18",3.6,6,7,2,9,5,5,6,5
"2017-10-16 01:19",3.86666666667,3,4,2,5,8,6,4,8
"2017-10-16 01:20",3.86666666667,4,8,2,4,5,7,3,6
"2017-10-16 01:21",3.73333333333,8,5,1,8,4,5,7,2
"2017-10-16 01:22",4.4,2,5,12,4,4,4,6,6
"2017-10-16 01:23",4.66666666667,7,4,4,4,9,7,5,4
"2017-10-16 01:24",5.33333333333,4,4,7,5,6,6,7,9
