"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-10-16 00:00",63.8486666667,70,70,70,70,70,70,70,70
"2017-10-16 00:01",63.6986666667,70,70,70,70,70,70,70,70
"2017-10-16 00:02",63.5486666667,70,70,70,70,70,70,70,70
"2017-10-16 00:03",63.3986666667,70,70,70,70,70,70,70,70
"2017-10-16 00:04",63.2486666667,70,70,70,70,70,70,70,70
"2017-10-16 00:05",63.0986666667,70,70,70,70,70,70,70,70
"2017-10-16 00:06",62.9486666667,70,70,70,70,70,70,70,70
"2017-10-16 00:07",62.8713333333,70,70,70,70,70,70,70,70
"2017-10-16 00:08",62.794,70,70,70,70,70,70,70,70
"2017-10-16 00:09",62.5693333333,70,70,70,70,70,70,70,70
"2017-10-16 00:10",62.3446666667,70,70,70,70,70,70,70,70
"2017-10-16 00:11",62.12,70,70,70,70,70,70,70,70
"2017-10-16 00:12",61.9173333333,70,70,70,70,70,70,70,70
"2017-10-16 00:13",61.7146666667,70,70,70,70,70,70,70,70
"2017-10-16 00:14",61.512,70,70,70,70,70,70,70,70
"2017-10-16 00:15",61.2206666667,70,70,70,70,70,70,70,70
"2017-10-16 00:16",61.2686666667,70,70,70,70,70,70,70,70
"2017-10-16 00:17",61.3166666667,70,70,70,70,70,70,70,70
"2017-10-16 00:18",61.3646666667,70,70,70,70,70,70,70,70
"2017-10-16 00:19",61.4126666667,70,70,70,70,70,70,70,70
"2017-10-16 00:20",61.4126666667,70,70,70,70,70,70,70,70
"2017-10-16 00:21",61.5086666667,70,70,70,70,70,70,70,70
"2017-10-16 00:22",61.5566666667,70,70,70,70,70,70,70,70
"2017-10-16 00:23",61.6046666667,70,70,70,70,70,70,70,70
"2017-10-16 00:24",61.7713333333,70,70,70,70,70,70,70,70
"2017-10-16 00:25",61.9213333333,70,70,70,70,70,70,70,70
"2017-10-16 00:26",62.176,70,70,70,70,70,70,70,70
"2017-10-16 00:27",62.4306666667,70,70,70,70,70,70,70,70
"2017-10-16 00:28",62.6746666667,70,70,70,70,70,70,70,70
"2017-10-16 00:29",62.9186666667,70,70,70,70,70,70,70,70
"2017-10-16 00:30",63.2513333333,70,70,70,70,70,70,70,70
"2017-10-16 00:31",63.3286666667,70,70,70,70,70,70,70,70
"2017-10-16 00:32",63.408,70,70,70,70,70,70,70,70
"2017-10-16 00:33",63.4873333333,70,70,70,70,70,70,70,70
"2017-10-16 00:34",63.5666666667,70,70,70,70,70,70,70,70
"2017-10-16 00:35",63.5666666667,70,70,70,70,70,70,70,70
"2017-10-16 00:36",63.7253333333,70,70,70,70,70,70,70,70
"2017-10-16 00:37",63.8046666667,70,70,70,70,70,70,70,70
"2017-10-16 00:38",63.884,70,70,70,70,70,70,70,70
"2017-10-16 00:39",63.9633333333,70,70,70,70,70,70,70,70
"2017-10-16 00:40",64.0593333333,70,70,70,70,70,70,70,70
"2017-10-16 00:41",64.0506666667,70,70,70,70,70,70,70,70
"2017-10-16 00:42",64.042,70,70,70,70,70,70,70,70
"2017-10-16 00:43",64.044,70,70,70,70,70,70,70,70
"2017-10-16 00:44",64.046,70,70,70,70,70,70,70,70
"2017-10-16 00:45",64.0786666667,70,70,70,70,70,70,70,70
"2017-10-16 00:46",64.1113333333,70,70,70,70,70,70,70,70
"2017-10-16 00:47",64.142,70,70,70,70,70,70,70,70
"2017-10-16 00:48",64.1726666667,70,70,70,70,70,70,70,70
"2017-10-16 00:49",64.2033333333,70,70,70,70,70,70,70,70
"2017-10-16 00:50",64.234,70,70,70,70,70,70,70,70
"2017-10-16 00:51",64.2646666667,70,70,70,70,70,70,70,70
"2017-10-16 00:52",64.2953333333,70,70,70,70,70,70,70,70
"2017-10-16 00:53",64.2433333333,70,70,70,70,70,70,70,70
"2017-10-16 00:54",64.1913333333,70,70,70,70,70,70,70,70
"2017-10-16 00:55",64.1393333333,70,70,70,70,70,70,70,70
"2017-10-16 00:56",64.1393333333,70,70,70,70,70,70,70,70
"2017-10-16 00:57",64.0353333333,70,70,70,70,70,70,70,70
"2017-10-16 00:58",64.0353333333,70,70,70,70,70,70,70,70
"2017-10-16 00:59",63.9313333333,70,70,70,70,70,70,70,70
"2017-10-16 01:00",63.8486666667,70,70,70,70,70,70,70,70
"2017-10-16 01:01",63.766,70,70,70,70,70,70,70,70
"2017-10-16 01:02",63.6833333333,70,70,70,70,70,70,70,70
"2017-10-16 01:03",63.6006666667,70,70,70,70,70,70,70,70
"2017-10-16 01:04",63.518,70,70,70,70,70,70,70,70
"2017-10-16 01:05",63.4353333333,70,70,70,70,70,70,70,70
"2017-10-16 01:06",63.5573333333,70,70,70,70,70,70,70,70
"2017-10-16 01:07",63.6793333333,70,70,70,70,70,70,70,70
"2017-10-16 01:08",63.884,70,70,70,70,70,70,70,70
"2017-10-16 01:09",64.0886666667,70,70,70,70,70,70,70,70
"2017-10-16 01:10",64.2933333333,70,70,70,70,70,70,70,70
"2017-10-16 01:11",64.498,70,70,70,70,70,70,70,70
"2017-10-16 01:12",64.7026666667,70,70,70,70,70,70,70,70
"2017-10-16 01:13",64.9073333333,70,70,70,70,70,70,70,70
"2017-10-16 01:14",65.112,70,70,70,70,70,70,70,70
"2017-10-16 01:15",65.3166666667,70,70,70,70,70,70,70,70
"2017-10-16 01:16",65.5213333333,70,70,70,70,70,70,70,70
"2017-10-16 01:17",65.7366666667,70,70,70,70,70,70,70,70
"2017-10-16 01:18",65.952,70,70,70,70,70,70,70,70
"2017-10-16 01:19",66.1673333333,70,70,70,70,70,70,70,70
"2017-10-16 01:20",66.1673333333,70,70,70,70,70,70,70,70
"2017-10-16 01:21",66.3826666667,70,70,70,70,70,70,70,70
"2017-10-16 01:22",66.0666666667,70,70,70,70,70,70,70,70
"2017-10-16 01:23",65.9,70,70,70,70,70,70,70,70
"2017-10-16 01:24",65.7333333333,70,70,70,70,70,70,70,70
"2017-10-16 01:25",65.7333333333,70,70,70,70,70,70,70,70
