"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min"
-0.53,-2.53,-1.53,-0.53,0.47,-0.53,-1.53,0.47
0.07,-2.93,0.07,-0.93,0.07,-1.93,-0.93,-2.93
1.33,0.33,-0.67,0.33,-1.67,0.33,-2.67,-1.67
-0.4,1.6,-3.4,0.6,-0.4,0.6,-2.4,-2.4
-0.13,-0.13,-2.13,-2.13,-1.13,-0.13,-1.13,-2.13
-0.2,0.8,3.8,0.8,2.8,-1.2,0.8,0.8
-1.47,3.53,-0.47,-0.47,1.53,0.53,-2.47,-1.47
2.8,-2.2,3.8,0.8,0.8,2.8,0.8,-2.2
1.8,-0.2,-1.2,-1.2,-0.2,-0.2,-1.2,-0.2
-1.73,-2.73,1.27,2.27,-0.73,0.27,0.27,-2.73
-0.73,0.27,1.27,0.27,0.27,1.27,0.27,0.27
-0.2,0.8,-0.2,-1.2,-1.2,-0.2,-0.2,-3.2
0.8,0.8,-3.2,0.8,-2.2,-2.2,-1.2,-1.2
-1.07,-1.07,-0.07,-0.07,-0.07,-2.07,-3.07,0.93
0.2,-0.8,3.2,-2.8,-2.8,0.2,0.2,-0.8
1.47,0.47,-1.53,0.47,-0.53,0.47,-0.53,0.47
-1.27,-0.27,-2.27,-1.27,-0.27,-1.27,2.73,0.73
-0.27,-2.27,0.73,1.73,-0.27,1.73,-0.27,0.73
1.6,-1.4,-0.4,-1.4,0.6,0.6,0.6,-0.4
1.6,-1.4,-1.4,-1.4,0.6,1.6,0.6,1.6
-0.53,-1.53,-1.53,0.47,0.47,-1.53,-1.53,0.47
-0.27,-1.27,-0.27,-2.27,-0.27,-0.27,-1.27,-0.27
0.73,-1.27,-2.27,0.73,2.73,-1.27,-2.27,-0.27
0,0,-1,1,-1,3,-1,1
0,0,0,-1,-2,0,2,-2
1.13,-0.87,1.13,-0.87,0.13,0.13,-0.87,2.13
1.13,1.13,-0.87,3.13,2.13,0.13,-1.87,-0.87
-0.87,-1.87,-0.87,1.13,-0.87,0.13,0.13,-0.87
-0.87,-0.87,-1.87,-0.87,3.13,-0.87,0.13,-0.87
0.27,-1.73,-1.73,1.27,0.27,3.27,0.27,0.27
-1,-2,-1,2,-1,-2,2,-1
0,-2,-1,-1,0,-1,-1,0
1,-1,-2,0,3,1,2,-2
1,1,1,1,2,1,2,1
-1.27,-0.27,-1.27,-0.27,0.73,-1.27,2.73,0.73
1.87,-1.13,-1.13,-0.13,-1.13,2.87,1.87,-0.13
-0.27,1.73,-1.27,-0.27,-0.27,1.73,-0.27,0.73
1.73,-0.27,0.73,0.73,-1.27,-2.27,2.73,-0.27
-0.4,2.6,0.6,-1.4,-1.4,-1.4,3.6,-1.4
1,-1,0,-2,3,1,2,-1
-1.4,1.6,0.6,0.6,-0.4,1.6,-0.4,0.6
-1.53,-1.53,-1.53,-1.53,0.47,-0.53,-1.53,0.47
-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-0.53
-1.67,-0.67,3.33,-0.67,1.33,-0.67,-0.67,-0.67
0.33,1.33,-0.67,-1.67,-0.67,-1.67,-1.67,-0.67
-1.8,1.2,0.2,-2.8,-1.8,-2.8,-0.8,-0.8
-0.67,-1.67,-1.67,-0.67,-0.67,0.33,-2.67,-0.67
-1.4,-0.4,-0.4,0.6,-1.4,-0.4,-1.4,0.6
-1.4,-0.4,1.6,-0.4,-1.4,0.6,-1.4,0.6
0.13,1.13,-1.87,0.13,1.13,1.13,-1.87,-0.87
1.13,-1.87,-0.87,-0.87,-0.87,0.13,1.13,-0.87
0.27,0.27,1.27,2.27,-1.73,0.27,1.27,0.27
-1,2,-2,0,1,0,3,-2
-2,-1,-1,-2,1,2,-2,2
-0.13,-2.13,-1.13,-0.13,-0.13,0.87,-0.13,1.87
-1.73,1.27,-0.73,-0.73,3.27,1.27,-0.73,0.27
1.53,1.53,-0.47,1.53,1.53,0.53,1.53,1.53
0.53,-0.47,-1.47,-1.47,-0.47,0.53,1.53,-1.47
2.53,3.53,0.53,0.53,0.53,0.53,-0.47,1.53
0.27,0.27,1.27,0.27,1.27,1.27,0.27,1.27
2.53,1.53,4.53,0.53,-1.47,-1.47,1.53,-0.47
2.4,0.4,0.4,1.4,1.4,3.4,3.4,-0.6
1,1,-2,3,0,0,-1,1
-1.13,-1.13,-1.13,2.87,-0.13,1.87,-0.13,-0.13
0.73,-1.27,-0.27,-1.27,-0.27,-0.27,-0.27,-0.27
-0.67,-0.67,-1.67,-0.67,0.33,-1.67,1.33,3.33
-1.8,-1.8,0.2,1.2,-0.8,-0.8,-0.8,-0.8
1.47,-0.53,0.47,1.47,2.47,-2.53,-2.53,-1.53
0.47,1.47,-1.53,1.47,2.47,0.47,0.47,2.47
0.2,-1.8,0.2,-1.8,-0.8,-0.8,1.2,-0.8
-0.8,-1.8,-1.8,-1.8,2.2,-1.8,-2.8,-0.8
-1.93,-1.93,3.07,0.07,-0.93,4.07,-0.93,2.07
-2.07,-1.07,-2.07,-2.07,-3.07,-2.07,-2.07,-0.07
0.2,-0.8,0.2,-0.8,0.2,-0.8,-1.8,-0.8
-1.8,1.2,-1.8,0.2,-2.8,3.2,0.2,-0.8
-1.93,0.07,-1.93,-0.93,1.07,0.07,-2.93,-1.93
-3.07,-3.07,0.93,1.93,-1.07,0.93,-2.07,-0.07
0.2,0.2,-2.8,-0.8,0.2,-0.8,0.2,-2.8
-1.67,-0.67,-1.67,-0.67,-1.67,-2.67,1.33,-2.67
-1.4,-0.4,1.6,0.6,-2.4,-1.4,-0.4,3.6
2.73,1.73,-0.27,-0.27,0.73,-0.27,1.73,-2.27
0.6,-2.4,-1.4,-0.4,1.6,2.6,-0.4,-0.4
0.6,-0.4,0.6,-1.4,-1.4,0.6,0.6,0.6
-2.27,-0.27,-1.27,-0.27,1.73,0.73,-1.27,-0.27
1.13,1.13,1.13,0.13,2.13,3.13,-0.87,0.13
2.13,0.13,0.13,0.13,0.13,1.13,-0.87,0.13
0.27,2.27,2.27,1.27,0.27,-0.73,-0.73,0.27
-1.13,-1.13,-2.13,-1.13,-0.13,-1.13,0.87,-1.13
-1.13,-2.13,-1.13,-1.13,2.87,-2.13,-1.13,-0.13
2.13,-0.87,2.13,-1.87,-0.87,1.13,-0.87,1.13
-0.6,0.4,2.4,0.4,1.4,1.4,-1.6,-1.6
-0.33,-0.33,1.67,-0.33,-1.33,1.67,2.67,-1.33
0.8,-0.2,1.8,1.8,1.8,-1.2,1.8,-0.2
1.4,2.4,-0.6,0.4,0.4,-0.6,-0.6,1.4
-1.73,1.27,1.27,1.27,1.27,-1.73,2.27,0.27
-0.47,-0.47,1.53,1.53,1.53,0.53,1.53,2.53
3.67,1.67,1.67,1.67,-0.33,2.67,-0.33,-0.33
-1.33,-0.33,2.67,-0.33,-1.33,0.67,0.67,1.67
-1.33,-0.33,0.67,1.67,0.67,0.67,-0.33,0.67
2.53,1.53,-0.47,1.53,2.53,-0.47,0.53,3.53
-1.47,-1.47,1.53,0.53,2.53,2.53,1.53,0.53
-1.71,-0.71,-0.71,-0.71,2.29,-0.71,0.29,0.29
0.71,-0.29,0.71,1.71,1.71,-0.29,1.71,0.71
1.57,1.57,-1.43,-0.43,-1.43,-0.43,-0.43,2.57
1.57,0.57,-0.43,3.57,1.57,-0.43,0.57,0.57
-0.43,1.57,3.57,-0.43,2.57,0.57,-1.43,2.57
-0.71,-1.71,0.29,1.29,-0.71,0.29,0.29,0.29
-1.86,0.14,3.14,0.14,-0.86,-1.86,1.14,-0.86
-0.57,-0.57,-0.57,-0.57,0.43,0.43,-0.57,-0.57
-0.71,0.29,-0.71,3.29,-1.71,0.29,-0.71,1.29
3.29,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
0.29,-1.71,4.29,-1.71,0.29,1.29,0.29,0.29
-0.71,0.29,-1.71,2.29,1.29,-0.71,1.29,-0.71
2.29,-1.71,-0.71,-0.71,2.29,3.29,0.29,-0.71
-1.73,1.27,-1.73,1.27,0.27,-1.73,-0.73,-0.73
1.4,0.4,0.4,0.4,0.4,0.4,0.4,1.4
-0.6,-1.6,-0.6,0.4,0.4,-1.6,1.4,0.4
0.67,-1.33,0.67,2.67,1.67,0.67,0.67,0.67
2.67,1.67,-0.33,1.67,2.67,-0.33,0.67,3.67
-0.6,-1.6,-0.6,5.4,2.4,1.4,-0.6,0.4
-1.6,1.4,2.4,2.4,0.4,-0.6,-0.6,-1.6
0.67,1.67,0.67,-0.33,0.67,1.67,-1.33,1.67
-0.2,-0.2,-0.2,0.8,-0.2,1.8,-0.2,-1.2
-0.2,-0.2,0.8,0.8,1.8,1.8,-1.2,-1.2
1.93,0.93,2.93,-1.07,0.93,2.93,-1.07,-1.07
-0.2,1.8,2.8,-0.2,2.8,0.8,-0.2,1.8
-0.07,0.93,-0.07,-0.07,-0.07,-0.07,3.93,0.93
-0.2,-0.2,1.8,-0.2,-1.2,-1.2,0.8,2.8
-1.2,-1.2,-0.2,1.8,0.8,-1.2,-0.2,2.8
-0.2,-1.2,-1.2,-0.2,0.8,0.8,2.8,-1.2
0.8,-0.2,1.8,1.8,-0.2,1.8,1.8,-0.2
-0.2,-0.2,-0.2,1.8,-0.2,-1.2,1.8,0.8
-0.2,-0.2,0.8,-0.2,1.8,0.8,-0.2,0.8
-0.07,0.93,0.93,0.93,0.93,0.93,0.93,-1.07
1.07,1.07,0.07,1.07,1.07,-0.93,3.07,0.07
2.07,3.07,1.07,2.07,1.07,1.07,0.07,0.07
1.8,0.8,-1.2,-1.2,-0.2,0.8,-1.2,0.8
2.8,0.8,2.8,0.8,1.8,-0.2,-0.2,1.8
0.93,-0.07,-1.07,-0.07,2.93,2.93,0.93,0.93
1.07,3.07,1.07,1.07,2.07,0.07,1.07,0.07
1.2,0.2,1.2,1.2,2.2,1.2,0.2,0.2
0.2,0.2,0.2,2.2,2.2,0.2,-0.8,1.2
3.2,-0.8,0.2,2.2,1.2,-0.8,3.2,0.2
1.07,1.07,0.07,2.07,1.07,-0.93,4.07,0.07
0.33,1.33,2.33,5.33,1.33,-0.67,0.33,2.33
0.07,4.07,-0.93,3.07,0.07,0.07,-0.93,3.07
1.8,-0.2,0.8,0.8,-0.2,-1.2,-1.2,-0.2
0.8,1.8,0.8,2.8,-0.2,2.8,1.8,1.8
-0.2,-1.2,-0.2,-1.2,1.8,-1.2,-0.2,1.8
3.67,-0.33,-1.33,2.67,-0.33,1.67,-0.33,0.67
-0.47,-0.47,-1.47,1.53,0.53,3.53,2.53,0.53
-0.33,-0.33,0.67,-0.33,1.67,1.67,-0.33,0.67
-1.33,0.67,-0.33,4.67,0.67,1.67,2.67,0.67
3.67,1.67,1.67,0.67,1.67,2.67,0.67,0.67
2.53,1.53,-0.47,5.53,-0.47,-1.47,0.53,-1.47
-0.47,-0.47,-0.47,1.53,-0.47,-0.47,-1.47,0.53
-0.6,4.4,-1.6,-0.6,1.4,-0.6,0.4,4.4
-0.73,-0.73,0.27,1.27,1.27,-0.73,0.27,2.27
1.4,1.4,1.4,-0.6,0.4,-0.6,-0.6,-0.6
1.4,0.4,3.4,-0.6,-0.6,-0.6,0.4,0.4
-0.47,2.53,-1.47,2.53,1.53,-0.47,-0.47,-0.47
0.53,-0.47,-1.47,-0.47,2.53,0.53,-0.47,0.53
-1.73,-0.73,3.27,1.27,0.27,3.27,2.27,1.27
1.13,0.13,0.13,-0.87,0.13,-1.87,0.13,-1.87
-1.73,0.27,2.27,0.27,0.27,0.27,1.27,0.27
-0.87,3.13,-0.87,-0.87,1.13,2.13,1.13,-0.87
2.13,1.13,0.13,2.13,1.13,1.13,-0.87,3.13
-0.13,0.87,0.87,-1.13,0.87,3.87,0.87,-0.13
-1.13,-1.13,-0.13,1.87,0.87,-1.13,-1.13,-0.13
0,-1,-2,-2,0,0,-2,0
1.73,1.73,-2.27,1.73,-1.27,1.73,-2.27,-2.27
0.6,1.6,1.6,1.6,-1.4,-0.4,-1.4,-1.4
2,2,-1,-2,-2,-1,0,-1
-0.4,-2.4,0.6,-2.4,-1.4,-0.4,-1.4,1.6
1.47,-2.53,1.47,1.47,-1.53,-0.53,-1.53,-0.53
-1.8,-0.8,0.2,-1.8,-0.8,0.2,-2.8,-0.8
0.33,0.33,0.33,0.33,-2.67,1.33,-1.67,-1.67
-1.53,-0.53,-0.53,-0.53,-0.53,2.47,-2.53,1.47
-2.4,2.6,1.6,-2.4,2.6,-0.4,1.6,0.6
5.6,0.6,2.6,-0.4,-1.4,3.6,-1.4,-0.4
0.47,-0.53,-0.53,1.47,0.47,-1.53,1.47,-1.53
2.6,0.6,0.6,2.6,-1.4,-1.4,0.6,-0.4
1.73,0.73,-0.27,4.73,-1.27,-0.27,-0.27,-1.27
-0.27,3.73,-0.27,0.73,-0.27,2.73,0.73,-1.27
1.73,1.73,1.73,-0.27,0.73,0.73,-2.27,-0.27
-1,0,1,0,1,1,-1,-1
1.27,0.27,-1.73,3.27,0.27,1.27,1.27,0.27
7.4,0.4,3.4,1.4,-0.6,3.4,2.4,2.4
2.4,0.4,3.4,-0.6,-0.6,1.4,4.4,1.4
0.4,1.4,-0.6,1.4,1.4,0.4,0.4,-0.6
0.8,-0.2,-0.2,0.8,2.8,3.8,-0.2,0.8
0.07,2.07,1.07,4.07,1.07,4.07,0.07,1.07
2.07,2.07,2.07,2.07,0.07,3.07,2.07,0.07
3.93,0.93,-0.07,0.93,-0.07,-0.07,1.93,3.93
2.07,1.07,1.07,2.07,0.07,2.07,0.07,1.07
2.33,0.33,2.33,3.33,1.33,6.33,3.33,2.33
1.33,2.33,1.33,0.33,2.33,-0.67,4.33,2.33
3.33,5.33,2.33,3.33,3.33,4.33,0.33,5.33
1.93,4.93,-0.07,2.93,1.93,2.93,1.93,4.93
2.93,-0.07,3.93,1.93,2.93,2.93,0.93,3.93
0.93,0.93,1.93,0.93,2.93,0.93,0.93,-0.07
0.8,2.8,0.8,-1.2,0.8,-0.2,1.8,1.8
1.53,1.53,1.53,-0.47,2.53,0.53,-0.47,0.53
2.67,-0.33,1.67,0.67,-1.33,-0.33,3.67,4.67
3.8,0.8,-1.2,3.8,0.8,0.8,3.8,1.8
1.8,1.8,2.8,-0.2,0.8,-0.2,0.8,1.8
-1.2,0.8,1.8,-1.2,2.8,1.8,2.8,3.8
1.8,2.8,3.8,-0.2,-0.2,0.8,2.8,-0.2
1.8,3.8,2.8,1.8,1.8,1.8,-0.2,1.8
-0.33,1.67,-1.33,-0.33,2.67,0.67,-0.33,0.67
-0.33,0.67,1.67,-1.33,3.67,1.67,0.67,0.67
-0.33,2.67,0.67,1.67,1.67,0.67,3.67,1.67
1.67,0.67,-0.33,2.67,2.67,0.67,0.67,4.67
0.93,-0.07,-0.07,4.93,2.93,1.93,-1.07,1.93
-0.07,1.93,2.93,4.93,1.93,0.93,3.93,0.93
1.93,0.93,2.93,2.93,2.93,-0.07,0.93,2.93
0.8,-0.2,-0.2,0.8,1.8,4.8,0.8,1.8
3.07,0.07,1.07,-0.93,-0.93,2.07,2.07,3.07
1.67,1.67,1.67,3.67,0.67,1.67,1.67,-0.33
0.13,0.13,1.13,0.13,-0.87,0.13,0.13,0.13
0.13,0.13,1.13,0.13,2.13,1.13,1.13,Inf
-1.27,1.73,-0.27,-0.27,-1.27,0.73,0.73,Inf
2.73,-0.27,1.73,2.73,-1.27,2.73,-0.27,Inf
1.87,0.87,1.87,0.87,2.87,0.87,-0.13,Inf
0.73,3.73,1.73,-1.27,2.73,2.73,-1.27,Inf
0.73,1.73,1.73,0.73,-0.27,-1.27,4.73,Inf
-0.27,-1.27,2.73,-0.27,3.73,-0.27,3.73,Inf
1.73,0.73,-1.27,0.73,3.73,-0.27,1.73,Inf
0.73,3.73,0.73,0.73,1.73,0.73,0.73,Inf
-0.4,2.6,2.6,-1.4,0.6,1.6,1.6,Inf
6.6,1.6,0.6,-0.4,-0.4,1.6,1.6,Inf
-0.67,-1.67,2.33,-0.67,-0.67,1.33,3.33,Inf
1.2,2.2,2.2,0.2,1.2,0.2,2.2,Inf
-0.4,0.6,2.6,0.6,0.6,1.6,1.6,Inf
3.87,-0.13,1.87,1.87,-1.13,1.87,1.87,Inf
0.73,1.73,5.73,-0.27,2.73,-0.27,Inf,2.73
2.47,1.47,3.47,1.47,-1.53,1.47,Inf,1.47
-0.67,4.33,0.33,0.33,4.33,2.33,Inf,-1.67
0.33,-0.67,0.33,0.33,-0.67,-2.67,Inf,3.33
2.2,1.2,0.2,3.2,-0.8,-1.8,Inf,0.2
3.2,2.2,1.2,-1.8,0.2,-0.8,Inf,3.2
1.07,2.07,0.07,3.07,-1.93,0.07,Inf,1.07
1.07,3.07,3.07,0.07,2.07,2.07,Inf,-0.93
-1.8,1.2,-2.8,1.2,0.2,-0.8,Inf,3.2
0.07,2.07,0.07,-1.93,-0.93,-1.93,Inf,-0.93
0.07,1.07,1.07,1.07,-1.93,2.07,Inf,0.07
-1.93,2.07,0.07,1.07,0.07,-1.93,Inf,-0.93
0.67,-0.33,-0.33,-2.33,-2.33,-0.33,Inf,-2.33
3.67,0.67,-0.33,-1.33,-1.33,-1.33,Inf,-2.33
-1.2,2.8,-2.2,-2.2,-0.2,2.8,Inf,0.8
-1.33,1.67,2.67,-0.33,-1.33,Inf,-0.33,-1.33
2.33,3.33,8.33,2.33,3.33,Inf,-0.67,1.33
2.33,2.33,5.33,-0.67,3.33,Inf,2.33,6.33
1.33,1.33,1.33,1.33,0.33,Inf,5.33,5.33
0.47,5.47,4.47,2.47,4.47,Inf,2.47,2.47
4.47,3.47,0.47,1.47,4.47,Inf,3.47,2.47
3.47,3.47,5.47,4.47,5.47,Inf,2.47,2.47
1.07,0.07,1.07,6.07,5.07,Inf,3.07,2.07
3.07,2.07,5.07,5.07,1.07,Inf,3.07,2.07
6.2,6.2,5.2,4.2,2.2,Inf,3.2,4.2
4.33,6.33,3.33,5.33,6.33,Inf,4.33,3.33
3.47,5.47,2.47,2.47,3.47,Inf,2.47,7.47
1.87,3.87,5.87,9.87,5.87,Inf,1.87,5.87
2.73,5.73,2.73,2.73,1.73,Inf,3.73,7.73
4.47,6.47,3.47,5.47,1.47,Inf,5.47,0.47
6.33,4.33,6.33,2.33,Inf,5.33,3.33,3.33
3.2,3.2,1.2,3.2,Inf,7.2,2.2,8.2
3.93,-0.07,3.93,3.93,Inf,5.93,3.93,4.93
7.67,6.67,2.67,5.67,Inf,1.67,2.67,3.67
2.8,2.8,6.8,1.8,Inf,2.8,5.8,5.8
0.67,3.67,2.67,3.67,Inf,-0.33,2.67,3.67
2.67,5.67,4.67,0.67,Inf,5.67,2.67,4.67
0.93,4.93,1.93,2.93,Inf,1.93,-0.07,4.93
4.07,5.07,4.07,6.07,Inf,5.07,5.07,4.07
3.2,1.2,5.2,5.2,Inf,5.2,7.2,6.2
5.07,3.07,2.07,5.07,Inf,7.07,6.07,4.07
4.93,3.93,3.93,4.93,Inf,5.93,1.93,-0.07
5.07,5.07,2.07,7.07,Inf,3.07,6.07,3.07
2.33,4.33,4.33,4.33,Inf,3.33,4.33,4.33
6.33,5.33,3.33,4.33,Inf,2.33,4.33,2.33
5.6,2.6,4.6,Inf,3.6,6.6,4.6,6.6
3.6,4.6,6.6,Inf,0.6,2.6,3.6,5.6
3.73,3.73,4.73,Inf,4.73,9.73,2.73,4.73
4,8,5,Inf,7,7,11,7
8,7,6,Inf,6,5,5,7
4,9,3,Inf,3,7,6,4
5.73,3.73,4.73,Inf,7.73,4.73,5.73,2.73
6.73,5.73,4.73,Inf,4.73,4.73,7.73,3.73
4.33,3.33,7.33,Inf,2.33,3.33,4.33,5.33
5.2,8.2,4.2,Inf,2.2,2.2,3.2,6.2
8.93,3.93,2.93,Inf,3.93,3.93,3.93,3.93
6.2,3.2,5.2,Inf,3.2,6.2,5.2,6.2
5.2,7.2,4.2,Inf,1.2,1.2,4.2,4.2
2.67,5.67,6.67,Inf,6.67,7.67,3.67,4.67
-0.07,9.93,1.93,Inf,2.93,4.93,2.93,4.93
0.53,6.53,Inf,6.53,2.53,6.53,3.53,2.53
5.13,3.13,Inf,3.13,7.13,7.13,1.13,4.13
4.73,3.73,Inf,4.73,1.73,4.73,3.73,4.73
5.47,1.47,Inf,3.47,1.47,2.47,3.47,4.47
2.33,7.33,Inf,5.33,4.33,0.33,1.33,5.33
5.33,8.33,Inf,4.33,2.33,3.33,3.33,7.33
5.6,3.6,Inf,1.6,5.6,4.6,6.6,5.6
2.33,5.33,Inf,2.33,3.33,2.33,4.33,5.33
4.6,2.6,Inf,3.6,4.6,1.6,1.6,1.6
1.2,5.2,Inf,6.2,4.2,1.2,4.2,6.2
0.6,1.6,Inf,2.6,6.6,3.6,7.6,4.6
0.8,5.8,Inf,5.8,2.8,3.8,9.8,5.8
0.93,6.93,Inf,9.93,6.93,2.93,4.93,3.93
2.27,0.27,Inf,0.27,3.27,3.27,4.27,5.27
5.27,1.27,Inf,5.27,2.27,4.27,5.27,4.27
0.73,Inf,0.73,-1.27,2.73,2.73,7.73,0.73
9.6,Inf,3.6,5.6,6.6,3.6,6.6,5.6
5.6,Inf,4.6,7.6,5.6,0.6,5.6,8.6
6.2,Inf,5.2,1.2,5.2,6.2,7.2,5.2
3.93,Inf,3.93,3.93,3.93,7.93,7.93,3.93
9.8,Inf,4.8,7.8,2.8,7.8,2.8,5.8
-0.33,Inf,9.67,6.67,4.67,14.67,0.67,9.67
5.07,Inf,10.07,8.07,7.07,1.07,7.07,7.07
8.93,Inf,6.93,5.93,5.93,6.93,8.93,8.93
3.2,Inf,5.2,9.2,7.2,-1.8,9.2,2.2
4.8,Inf,10.8,7.8,7.8,4.8,4.8,6.8
12.47,Inf,5.47,6.47,16.47,8.47,7.47,8.47
5.93,Inf,2.93,3.93,7.93,4.93,9.93,7.93
12.2,Inf,8.2,3.2,11.2,12.2,7.2,6.2
5.6,Inf,9.6,8.6,3.6,6.6,1.6,8.6
Inf,5.73,7.73,4.73,8.73,11.73,8.73,5.73
Inf,3.73,11.73,13.73,3.73,12.73,8.73,5.73
Inf,11.73,16.73,5.73,6.73,14.73,10.73,3.73
Inf,10.27,13.27,7.27,10.27,12.27,12.27,7.27
Inf,4.4,11.4,18.4,13.4,14.4,13.4,19.4
Inf,9.6,9.6,8.6,9.6,11.6,11.6,11.6
Inf,11.67,10.67,7.67,11.67,9.67,8.67,14.67
Inf,7.4,10.4,10.4,5.4,9.4,14.4,12.4
Inf,16.27,6.27,11.27,16.27,12.27,8.27,9.27
Inf,7.13,9.13,4.13,7.13,11.13,12.13,12.13
Inf,9.93,7.93,8.93,6.93,13.93,8.93,10.93
Inf,8.93,4.93,10.93,4.93,6.93,8.93,15.93
Inf,6.8,12.8,8.8,7.8,8.8,5.8,8.8
Inf,8.53,9.53,10.53,7.53,8.53,11.53,7.53
Inf,10.13,8.13,12.13,13.13,5.13,7.13,3.13
6.4,2.4,6.4,10.4,6.4,6.4,7.4,6.4
3,10,10,7,4,7,0,6
8.13,13.13,6.13,6.13,13.13,15.13,5.13,7.13
8.13,10.13,8.13,14.13,11.13,5.13,8.13,3.13
12.73,13.73,6.73,10.73,11.73,14.73,8.73,18.73
9.6,4.6,10.6,8.6,10.6,11.6,9.6,7.6
14.67,9.67,12.67,10.67,9.67,9.67,11.67,7.67
17.27,15.27,15.27,4.27,5.27,9.27,17.27,10.27
9.93,5.93,5.93,6.93,6.93,15.93,8.93,7.93
8.07,11.07,10.07,6.07,14.07,6.07,11.07,3.07
13.4,12.4,7.4,9.4,11.4,4.4,5.4,14.4
9.27,10.27,11.27,7.27,11.27,13.27,15.27,7.27
10.33,6.33,15.33,12.33,12.33,7.33,13.33,7.33
7.33,10.33,10.33,11.33,12.33,12.33,19.33,6.33
14.47,11.47,12.47,6.47,0.47,8.47,5.47,10.47
6.93,3.93,3.93,17.93,10.93,11.93,11.93,12.93
12.73,16.73,13.73,16.73,10.73,12.73,16.73,9.73
15.2,15.2,8.2,7.2,13.2,9.2,13.2,8.2
7.4,17.4,9.4,6.4,14.4,13.4,5.4,18.4
