"V4","V5","V6","V7","V8","V9","V10","V11"
75,125,75,75,75,150,12.5,87.5
112.5,62.5,87.5,112.5,37.5,0,12.5,37.5
42.8571428571428,90.4761904761905,30.9523809523809,138.095238095238,19.047619047619,90.4761904761905,54.7619047619048,66.6666666666667
102.380952380952,78.5714285714286,114.285714285714,7.14285714285714,54.7619047619048,-4.76190476190477,90.4761904761905,102.380952380952
84.2105263157895,31.5789473684211,110.526315789474,150,57.8947368421053,84.2105263157895,123.684210526316,57.8947368421053
100.892857142767,114.285714285619,100.892857142767,181.249999999874,47.3214285713628,33.9285714285116,7.14285714280931,74.1071428570651
14.4067796609685,65.2542372880656,77.9661016948398,27.1186440677428,27.1186440677428,90.6779661016141,27.1186440677428,-23.7288135593543
121.311475409927,-50.8196721311274,59.836065573836,-13.9344262294729,-1.63934426225478,22.9508196721815,-1.63934426225478,72.1311475410541
162.5,12.5,37.5,75,50,175,12.5,25
62.5,25,37.5,100,125,75,37.5,150
22.9508196721815,59.836065573836,10.6557377049634,84.4262295082723,59.836065573836,72.1311475410541,10.6557377049634,22.9508196721815
62.5,62.5,25,100,12.5,112.5,0,37.5
25,-12.5,25,62.5,-37.5,62.5,100,-12.5
81.4516129031526,33.0645161289786,57.2580645160656,20.9677419354351,-15.3225806451954,20.9677419354351,45.1612903225221,20.9677419354351
25,81.8181818181818,-9.0909090909091,13.6363636363636,36.3636363636364,13.6363636363636,59.0909090909091,104.545454545455
22.9508196721815,22.9508196721815,-1.63934426225478,84.4262295082723,35.2459016393997,10.6557377049634,10.6557377049634,-1.63934426225478
75.7812500000686,-29.6874999999725,17.1875000000458,52.3437500000595,28.9062500000503,-17.968749999968,99.2187500000778,99.2187500000778
28.9062500000503,-6.24999999996339,40.6250000000549,17.1875000000458,28.9062500000503,5.46875000004119,40.6250000000549,75.7812500000686
23.1343283582549,-21.6417910447469,23.1343283582549,-21.6417910447469,23.1343283582549,45.5223880597558,23.1343283582549,67.9104477612567
26.9230769230281,15.384615384571,49.9999999999423,84.6153846153136,-7.6923076923432,96.1538461537707,15.384615384571,49.9999999999423
49.9999999999423,61.5384615383994,-7.6923076923432,26.9230769230281,49.9999999999423,15.384615384571,73.0769230768565,26.9230769230281
20.9677419354351,-15.3225806451954,141.93548387087,-15.3225806451954,57.2580645160656,105.64516129024,93.5483870966961,57.2580645160656
47.7272727272727,81.8181818181818,59.0909090909091,-20.4545454545455,70.4545454545454,70.4545454545454,13.6363636363636,36.3636363636364
-16.6666666666667,66.6666666666667,-4.76190476190477,90.4761904761905,-28.5714285714286,-28.5714285714286,54.7619047619048,-4.76190476190477
33.0645161289786,93.5483870966961,-15.3225806451954,57.2580645160656,-3.22580645165192,57.2580645160656,33.0645161289786,8.87096774189158
-32.8358208954973,101.492537313508,79.1044776120071,-21.6417910447469,90.2985074627576,56.7164179105062,101.492537313508,-32.8358208954973
