"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min","rel_error_vol_15min","rel_error_vol_30min","rel_error_vol_45min","rel_error_vol_60min","rel_error_vol_75min","rel_error_vol_90min","rel_error_vol_105min","rel_error_vol_120min"
199.999999999885,49.9999999999423,165.384615384513,176.92307692297,49.9999999999423,84.6153846153136,153.846153846056,165.384615384513,199.999999999885,49.9999999999423,165.384615384513,176.92307692297,49.9999999999423,84.6153846153136,153.846153846056,165.384615384513
122.656250000087,99.2187500000778,64.0625000000641,146.093750000096,75.7812500000686,204.687500000119,99.2187500000778,134.375000000092,122.656250000087,99.2187500000778,64.0625000000641,146.093750000096,75.7812500000686,204.687500000119,99.2187500000778,134.375000000092
75.7812500000686,17.1875000000458,134.375000000092,87.5000000000732,52.3437500000595,40.6250000000549,75.7812500000686,157.812500000101,75.7812500000686,17.1875000000458,134.375000000092,87.5000000000732,52.3437500000595,40.6250000000549,75.7812500000686,157.812500000101
161.363636363636,70.4545454545454,150,104.545454545455,81.8181818181818,115.909090909091,36.3636363636364,47.7272727272727,161.363636363636,70.4545454545454,150,104.545454545455,81.8181818181818,115.909090909091,36.3636363636364,47.7272727272727
165.384615384513,61.5384615383994,38.4615384614852,84.6153846153136,61.5384615383994,49.9999999999423,61.5384615383994,26.9230769230281,165.384615384513,61.5384615383994,38.4615384614852,84.6153846153136,61.5384615383994,49.9999999999423,61.5384615383994,26.9230769230281
47.7272727272727,104.545454545455,93.1818181818182,81.8181818181818,93.1818181818182,13.6363636363636,36.3636363636364,-9.0909090909091,47.7272727272727,104.545454545455,93.1818181818182,81.8181818181818,93.1818181818182,13.6363636363636,36.3636363636364,-9.0909090909091
87.5000000000732,17.1875000000458,75.7812500000686,122.656250000087,17.1875000000458,5.46875000004119,99.2187500000778,75.7812500000686,87.5000000000732,17.1875000000458,75.7812500000686,122.656250000087,17.1875000000458,5.46875000004119,99.2187500000778,75.7812500000686
-1.63934426225478,35.2459016393997,10.6557377049634,10.6557377049634,10.6557377049634,22.9508196721815,59.836065573836,72.1311475410541,-1.63934426225478,35.2459016393997,10.6557377049634,10.6557377049634,10.6557377049634,22.9508196721815,59.836065573836,72.1311475410541
25,122.222222222222,11.1111111111111,80.5555555555555,80.5555555555555,52.7777777777778,80.5555555555555,66.6666666666667,25,122.222222222222,11.1111111111111,80.5555555555555,80.5555555555555,52.7777777777778,80.5555555555555,66.6666666666667
130.769230769342,101.923076923174,44.2307692308386,15.3846153846709,58.6538461539224,275.00000000018,130.769230769342,58.6538461539224,130.769230769342,101.923076923174,44.2307692308386,15.3846153846709,58.6538461539224,275.00000000018,130.769230769342,58.6538461539224
166.666666666667,166.666666666667,133.333333333333,66.6666666666667,133.333333333333,216.666666666667,33.3333333333333,50,166.666666666667,166.666666666667,133.333333333333,66.6666666666667,133.333333333333,216.666666666667,33.3333333333333,50
97.4358974358468,169.2307692307,97.4358974358468,61.5384615384201,187.179487179414,133.333333333273,151.282051281987,25.6410256409934,97.4358974358468,169.2307692307,97.4358974358468,61.5384615384201,187.179487179414,133.333333333273,151.282051281987,25.6410256409934
100,140,180,0,20,120,140,220,100,140,180,0,20,120,140,220
