"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min","rel_error_vol_15min","rel_error_vol_30min","rel_error_vol_45min","rel_error_vol_60min","rel_error_vol_75min","rel_error_vol_90min","rel_error_vol_105min","rel_error_vol_120min"
163.513513513692,82.4324324325557,102.70270270284,183.783783783976,204.054054054259,82.4324324325557,204.054054054259,305.405405405679,163.513513513692,82.4324324325557,102.70270270284,183.783783783976,204.054054054259,82.4324324325557,204.054054054259,305.405405405679
164.705882353136,142.647058823708,98.5294117648519,98.5294117648519,120.58823529428,275.000000000276,186.764705882564,142.647058823708,164.705882353136,142.647058823708,98.5294117648519,98.5294117648519,120.58823529428,275.000000000276,186.764705882564,142.647058823708
157.142857142673,71.428571428449,28.5714285713367,178.57142857123,92.8571428570051,157.142857142673,178.57142857123,28.5714285713367,157.142857142673,71.428571428449,28.5714285713367,178.57142857123,92.8571428570051,157.142857142673,178.57142857123,28.5714285713367
264.285714285454,307.142857142566,178.57142857123,221.428571428342,199.999999999786,157.142857142673,28.5714285713367,92.8571428570051,264.285714285454,307.142857142566,178.57142857123,221.428571428342,199.999999999786,157.142857142673,28.5714285713367,92.8571428570051
218.181818181818,127.272727272727,81.8181818181818,127.272727272727,104.545454545455,81.8181818181818,172.727272727273,104.545454545455,218.181818181818,127.272727272727,81.8181818181818,127.272727272727,104.545454545455,81.8181818181818,172.727272727273,104.545454545455
108.333333333333,45.8333333333333,150,25,108.333333333333,45.8333333333333,150,87.5,108.333333333333,45.8333333333333,150,25,108.333333333333,45.8333333333333,150,87.5
188.461538461538,150,15.3846153846154,92.3076923076923,34.6153846153846,73.0769230769231,73.0769230769231,-3.84615384615385,188.461538461538,150,15.3846153846154,92.3076923076923,34.6153846153846,73.0769230769231,73.0769230769231,-3.84615384615385
224.324324324543,102.70270270284,102.70270270284,102.70270270284,122.972972973124,143.243243243408,102.70270270284,82.4324324325557,224.324324324543,102.70270270284,102.70270270284,102.70270270284,122.972972973124,143.243243243408,102.70270270284,82.4324324325557
87.5,150,129.166666666667,-37.5,170.833333333333,170.833333333333,25,150,87.5,150,129.166666666667,-37.5,170.833333333333,170.833333333333,25,150
45.8333333333333,150,150,129.166666666667,87.5,66.6666666666667,66.6666666666667,191.666666666667,45.8333333333333,150,150,129.166666666667,87.5,66.6666666666667,66.6666666666667,191.666666666667
155.681818181673,53.4090909090038,-14.7727272727757,-14.7727272727757,189.772727272563,87.4999999998935,36.3636363635589,36.3636363635589,155.681818181673,53.4090909090038,-14.7727272727757,-14.7727272727757,189.772727272563,87.4999999998935,36.3636363635589,36.3636363635589
