"V4","V5","V6","V7","V8","V9","V10","V11"
101.923076923077,121.153846153846,121.153846153846,198.076923076923,101.923076923077,73.0769230769231,150,92.3076923076923
140.384615384615,111.538461538462,150,53.8461538461538,111.538461538462,82.6923076923077,169.230769230769,82.6923076923077
140.384615384615,101.923076923077,130.769230769231,121.153846153846,73.0769230769231,178.846153846154,159.615384615385,101.923076923077
150,111.538461538462,130.769230769231,130.769230769231,92.3076923076923,140.384615384615,92.3076923076923,92.3076923076923
111.538461538462,25,92.3076923076923,150,44.2307692307692,53.8461538461538,44.2307692307692,140.384615384615
135.294117647059,164.705882352941,135.294117647059,184.313725490196,115.686274509804,56.8627450980392,37.2549019607843,56.8627450980392
135.294117647059,125.490196078431,27.4509803921569,115.686274509804,76.4705882352941,86.2745098039216,56.8627450980392,96.078431372549
194.117647058824,105.882352941176,164.705882352941,105.882352941176,105.882352941176,164.705882352941,-11.7647058823529,66.6666666666667
17.6470588235294,47.0588235294118,56.8627450980392,145.098039215686,37.2549019607843,115.686274509804,105.882352941176,66.6666666666667
56.8627450980392,86.2745098039216,47.0588235294118,27.4509803921569,27.4509803921569,37.2549019607843,56.8627450980392,7.84313725490197
-3.84615384615385,121.153846153846,34.6153846153846,44.2307692307692,25,73.0769230769231,92.3076923076923,82.6923076923077
111.538461538462,73.0769230769231,44.2307692307692,73.0769230769231,44.2307692307692,150,73.0769230769231,25
101.923076923077,34.6153846153846,15.3846153846154,34.6153846153846,101.923076923077,63.4615384615385,73.0769230769231,53.8461538461538
92.3076923076923,34.6153846153846,5.76923076923077,25,53.8461538461538,15.3846153846154,-13.4615384615385,92.3076923076923
53.8461538461538,101.923076923077,-32.6923076923077,5.76923076923077,25,34.6153846153846,82.6923076923077,53.8461538461538
66.6666666666667,57.4074074074074,103.703703703704,29.6296296296296,38.8888888888889,122.222222222222,103.703703703704,140.740740740741
85.1851851851852,112.962962962963,48.1481481481481,11.1111111111111,29.6296296296296,29.6296296296296,20.3703703703704,66.6666666666667
57.4074074074074,38.8888888888889,75.9259259259259,38.8888888888889,103.703703703704,85.1851851851852,20.3703703703704,-7.40740740740741
112.962962962963,48.1481481481481,103.703703703704,122.222222222222,75.9259259259259,112.962962962963,20.3703703703704,85.1851851851852
66.6666666666667,48.1481481481481,29.6296296296296,38.8888888888889,20.3703703703704,57.4074074074074,94.4444444444444,66.6666666666667
115.686274509804,37.2549019607843,37.2549019607843,7.84313725490197,47.0588235294118,17.6470588235294,66.6666666666667,7.84313725490197
135.294117647059,66.6666666666667,37.2549019607843,-1.96078431372548,86.2745098039216,7.84313725490197,27.4509803921569,17.6470588235294
56.8627450980392,96.078431372549,135.294117647059,37.2549019607843,76.4705882352941,47.0588235294118,76.4705882352941,37.2549019607843
56.8627450980392,27.4509803921569,105.882352941176,105.882352941176,27.4509803921569,86.2745098039216,105.882352941176,-1.96078431372548
86.2745098039216,96.078431372549,125.490196078431,-11.7647058823529,76.4705882352941,-11.7647058823529,47.0588235294118,56.8627450980392
32.6530612244898,22.4489795918367,53.0612244897959,-8.16326530612245,114.285714285714,83.6734693877551,42.8571428571428,-48.9795918367347
104.081632653061,73.469387755102,42.8571428571428,73.469387755102,73.469387755102,93.8775510204081,144.897959183673,155.102040816327
104.081632653061,53.0612244897959,83.6734693877551,2.0408163265306,12.2448979591837,22.4489795918367,22.4489795918367,73.469387755102
