"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min"
0.6,0.6,0.6,0.6,1.6,-0.4,2.6,0.6
-0.4,-0.4,4.6,0.6,1.6,0.6,0.6,1.6
-0.4,0.6,-0.4,1.6,-0.4,1.6,1.6,0.6
1.47,-0.53,0.47,2.47,2.47,3.47,-0.53,2.47
0.33,0.33,-0.67,1.33,1.33,0.33,0.33,1.33
0.2,1.2,0.2,0.2,2.2,-0.8,0.2,0.2
3.2,-0.8,0.2,3.2,-0.8,0.2,-0.8,1.2
4.2,1.2,1.2,1.2,1.2,2.2,1.2,2.2
0.2,1.2,0.2,0.2,2.2,-0.8,-0.8,-0.8
1.2,0.2,3.2,-0.8,1.2,0.2,4.2,1.2
0.2,3.2,-0.8,-0.8,0.2,0.2,1.2,0.2
2.47,0.47,-0.53,0.47,3.47,2.47,3.47,-0.53
0.47,1.47,0.47,-0.53,-0.53,1.47,-0.53,3.47
1.6,0.6,1.6,1.6,0.6,1.6,0.6,1.6
0.6,2.6,-0.4,0.6,0.6,2.6,-0.4,0.6
1.6,1.6,1.6,2.6,-0.4,0.6,0.6,0.6
0.6,0.6,0.6,3.6,0.6,0.6,2.6,-0.4
-0.53,0.47,3.47,1.47,3.47,1.47,2.47,0.47
-0.4,0.6,0.6,1.6,1.6,1.6,1.6,0.6
3.73,0.73,2.73,1.73,1.73,-0.27,1.73,3.73
0.87,-0.13,-0.13,-0.13,0.87,0.87,-0.13,0.87
0.87,0.87,-0.13,0.87,0.87,0.87,2.87,-0.13
1.87,0.87,3.87,0.87,1.87,0.87,0.87,0.87
3.73,0.73,1.73,2.73,0.73,1.73,-0.27,0.73
0.73,1.73,1.73,0.73,-0.27,-0.27,0.73,-0.27
-0.27,0.73,-0.27,0.73,0.73,1.73,-0.27,-0.27
0.73,-0.27,-0.27,1.73,1.73,0.73,-0.27,0.73
-0.27,0.73,-0.27,0.73,0.73,1.73,1.73,0.73
0.73,0.73,0.73,0.73,-0.27,-0.27,1.73,0.73
0.73,2.73,0.73,-0.27,-0.27,1.73,0.73,-0.27
0.47,0.47,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
1.6,-0.4,-0.4,-0.4,-0.4,1.6,2.6,0.6
-0.4,-0.4,0.6,1.6,0.6,0.6,3.6,1.6
1.6,-0.4,0.6,0.6,0.6,-0.4,-0.4,-0.4
1.6,0.6,-0.4,-0.4,-0.4,-0.4,1.6,-0.4
-0.53,0.47,-0.53,1.47,0.47,1.47,-0.53,0.47
-0.53,-0.53,0.47,2.47,-0.53,0.47,0.47,-0.53
-0.53,-0.53,-0.53,-0.53,-0.53,0.47,0.47,0.47
0.47,-0.53,-0.53,1.47,-0.53,-0.53,-0.53,1.47
-0.4,-0.4,-0.4,-0.4,2.6,-0.4,1.6,-0.4
-0.4,0.6,0.6,-0.4,0.6,2.6,0.6,0.6
0.6,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0.6
-0.4,-0.4,0.6,-0.4,-0.4,1.6,1.6,-0.4
0.6,-0.4,1.6,0.6,-0.4,-0.4,0.6,0.6
-0.4,2.6,-0.4,0.6,-0.4,0.6,-0.4,-0.4
-0.13,-0.13,-0.13,-0.13,0.87,-0.13,-0.13,-0.13
-0.13,-0.13,-0.13,-0.13,2.87,0.87,0.87,-0.13
1.87,-0.13,1.87,1.87,-0.13,-0.13,0.87,-0.13
-0.27,-0.27,0.73,-0.27,-0.27,0.73,-0.27,-0.27
-0.27,-0.27,-0.27,0.73,-0.27,1.73,-0.27,0.73
0.87,0.87,0.87,-0.13,-0.13,0.87,1.87,0.87
-0.13,-0.13,-0.13,-0.13,0.87,1.87,-0.13,-0.13
-0.27,0.73,0.73,-0.27,-0.27,-0.27,-0.27,0.73
1.73,-0.27,0.73,-0.27,0.73,-0.27,0.73,0.73
-0.27,-0.27,0.73,1.73,-0.27,1.73,-0.27,0.73
-0.27,0.73,0.73,-0.27,-0.27,-0.27,0.73,-0.27
0.73,0.73,0.73,0.73,-0.27,-0.27,0.73,-0.27
1.73,0.73,0.73,0.73,1.73,0.73,-0.27,-0.27
-0.4,0.6,-0.4,0.6,0.6,-0.4,0.6,0.6
0.6,-0.4,0.6,-0.4,-0.4,-0.4,0.6,0.6
0.6,-0.4,-0.4,0.6,0.6,0.6,0.6,0.6
0.6,-0.4,-0.4,-0.4,0.6,-0.4,-0.4,0.6
0.6,0.6,0.6,-0.4,0.6,1.6,1.6,0.6
-0.27,-0.27,2.73,0.73,1.73,-0.27,-0.27,0.73
-0.27,-0.27,0.73,-0.27,-0.27,-0.27,-0.27,-0.27
1.6,1.6,1.6,0.6,1.6,-0.4,-0.4,0.6
1.6,2.6,0.6,-0.4,-0.4,-0.4,-0.4,-0.4
0.73,1.73,0.73,-0.27,-0.27,0.73,-0.27,-0.27
2.73,-0.27,-0.27,-0.27,-0.27,0.73,0.73,-0.27
-0.4,0.6,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
0.6,-0.4,-0.4,0.6,0.6,-0.4,-0.4,-0.4
1.6,2.6,0.6,1.6,-0.4,-0.4,-0.4,-0.4
-0.53,-0.53,0.47,0.47,0.47,-0.53,0.47,0.47
1.6,-0.4,-0.4,3.6,1.6,2.6,-0.4,0.6
1.6,-0.4,-0.4,0.6,0.6,-0.4,0.6,0.6
-0.4,0.6,-0.4,0.6,0.6,2.6,1.6,1.6
-0.4,-0.4,-0.4,0.6,0.6,0.6,1.6,0.6
-0.4,0.6,-0.4,0.6,1.6,-0.4,-0.4,1.6
-0.4,0.6,0.6,0.6,-0.4,1.6,-0.4,-0.4
0.6,-0.4,-0.4,0.6,1.6,-0.4,0.6,0.6
0.73,-0.27,-0.27,0.73,-0.27,2.73,-0.27,0.73
0.73,-0.27,-0.27,0.73,-0.27,0.73,0.73,-0.27
-0.27,0.73,0.73,-0.27,-0.27,1.73,0.73,-0.27
1.73,-0.27,-0.27,-0.27,1.73,-0.27,-0.27,0.73
1.87,-0.13,-0.13,0.87,-0.13,1.87,1.87,0.87
1.87,0.87,0.87,0.87,-0.13,0.87,-0.13,-0.13
-0.13,0.87,0.87,-0.13,2.87,-0.13,-0.13,0.87
1,2,1,2,0,1,1,1
0,5,4,0,0,2,1,3
2,3,0,1,2,0,2,1
0,0,1,1,0,2,0,2
0,1,2,2,0,0,2,1
1,3,0,0,1,0,0,1
1,0,0,2,2,1,1,1
4,2,1,0,0,0,2,0
0,2,1,0,1,2,0,0
0,1,1,1,0,0,1,2
2,0,1,2,1,0,0,0
0,1,0,2,0,2,0,1
-0.13,0.87,-0.13,-0.13,-0.13,1.87,-0.13,-0.13
2.87,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.13,0.87,0.87,0.87,1.87,0.87,1.87,-0.13
-0.13,1.87,-0.13,1.87,1.87,-0.13,-0.13,0.87
-0.13,-0.13,1.87,0.87,2.87,-0.13,1.87,0.87
0.87,-0.13,1.87,0.87,1.87,0.87,0.87,0.87
-0.13,0.87,1.87,0.87,0.87,2.87,-0.13,0.87
-0.13,1.87,-0.13,1.87,2.87,0.87,2.87,0.87
-0.14,0.86,1.86,2.86,1.86,-0.14,0.86,-0.14
0.86,-0.14,1.86,-0.14,-0.14,-0.14,1.86,0.86
0.86,0.86,1.86,0.86,-0.14,3.86,1.86,-0.14
-0.14,0.86,0.86,0.86,-0.14,-0.14,2.86,0.86
0.86,-0.14,-0.14,-0.14,0.86,2.86,0.86,-0.14
0.86,-0.14,-0.14,-0.14,1.86,2.86,-0.14,0.86
-0.71,-0.71,2.29,0.29,0.29,0.29,0.29,-0.71
1.43,-0.57,0.43,0.43,-0.57,-0.57,0.43,-0.57
-0.57,2.43,-0.57,-0.57,-0.57,-0.57,0.43,-0.57
0.43,-0.57,-0.57,0.43,1.43,0.43,1.43,0.43
-0.57,-0.57,0.43,1.43,1.43,0.43,0.43,-0.57
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,0.43,0.43
-0.57,-0.57,-0.57,0.43,0.43,0.43,0.43,0.43
-0.53,0.47,0.47,-0.53,0.47,-0.53,-0.53,1.47
-0.53,2.47,0.47,0.47,0.47,-0.53,2.47,-0.53
0.47,1.47,-0.53,0.47,0.47,0.47,-0.53,-0.53
1.47,1.47,0.47,2.47,2.47,0.47,1.47,1.47
-0.53,2.47,0.47,2.47,2.47,3.47,-0.53,-0.53
0.47,-0.53,-0.53,1.47,-0.53,-0.53,-0.53,-0.53
1.47,1.47,0.47,-0.53,-0.53,1.47,0.47,0.47
-0.53,-0.53,-0.53,1.47,0.47,0.47,0.47,-0.53
0,3,0,1,1,2,1,0
0,0,1,0,1,1,2,0
1,1,0,1,0,1,2,2
0,1,1,1,0,0,1,1
0,1,1,1,0,1,2,1
1,2,0,0,0,1,0,0
0,1,1,3,1,0,0,1
0,0,1,0,0,1,2,1
2,0,0,0,0,1,0,1
1,0,2,0,1,0,0,0
0,1,1,0,0,0,1,1
1,1,2,1,1,0,2,0
1,1,1,0,0,0,1,0
0,1,1,1,0,0,2,1
0,0,0,1,1,1,1,0
0,1,2,3,2,0,0,1
-0.13,-0.13,-0.13,0.87,0.87,0.87,0.87,-0.13
-0.13,0.87,-0.13,0.87,-0.13,0.87,-0.13,-0.13
0.87,0.87,1.87,1.87,-0.13,-0.13,-0.13,-0.13
-0.13,-0.13,-0.13,2.87,-0.13,0.87,-0.13,-0.13
2.87,-0.13,1.87,0.87,-0.13,-0.13,-0.13,0.87
0.87,-0.13,0.87,2.87,0.87,-0.13,1.87,-0.13
0.73,-0.27,-0.27,0.73,0.73,-0.27,0.73,0.73
-0.27,0.73,-0.27,1.73,-0.27,0.73,0.73,0.73
-0.27,0.73,-0.27,1.73,2.73,-0.27,-0.27,0.73
3.73,0.73,1.73,1.73,0.73,-0.27,0.73,-0.27
-0.27,1.73,-0.27,-0.27,0.73,-0.27,0.73,1.73
1.73,0.73,1.73,0.73,-0.27,1.73,0.73,0.73
0.6,-0.4,0.6,0.6,0.6,1.6,2.6,1.6
-0.53,-0.53,0.47,0.47,-0.53,1.47,1.47,0.47
-0.53,0.47,-0.53,0.47,1.47,-0.53,1.47,3.47
0.47,-0.53,-0.53,1.47,-0.53,-0.53,1.47,-0.53
-0.53,-0.53,-0.53,-0.53,1.47,1.47,1.47,-0.53
0.47,0.47,0.47,1.47,0.47,1.47,1.47,0.47
-0.53,-0.53,-0.53,-0.53,0.47,0.47,1.47,-0.53
0.47,2.47,0.47,1.47,-0.53,-0.53,2.47,-0.53
0.47,0.47,1.47,2.47,1.47,-0.53,2.47,0.47
0.6,0.6,1.6,3.6,-0.4,0.6,-0.4,-0.4
0.6,1.6,0.6,0.6,0.6,-0.4,-0.4,1.6
0.6,-0.4,0.6,0.6,-0.4,0.6,0.6,-0.4
-0.4,0.6,1.6,-0.4,0.6,-0.4,-0.4,1.6
1.6,0.6,1.6,-0.4,1.6,-0.4,-0.4,-0.4
0.6,-0.4,0.6,0.6,0.6,0.6,0.6,-0.4
-0.27,-0.27,0.73,-0.27,0.73,2.73,1.73,1.73
-0.13,-0.13,0.87,0.87,2.87,-0.13,1.87,0.87
-0.13,-0.13,1.87,-0.13,-0.13,0.87,3.87,0.87
0,0,1,1,1,1,0,2
0,1,0,1,0,1,1,1
0,2,2,0,1,2,1,0
-0.13,0.87,0.87,-0.13,1.87,0.87,2.87,0.87
0,1,1,1,1,0,1,0
0.87,-0.13,1.87,-0.13,0.87,-0.13,2.87,0.87
-0.13,0.87,-0.13,0.87,-0.13,2.87,0.87,0.87
1.87,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
0.73,0.73,0.73,-0.27,0.73,1.73,2.73,0.73
1.73,-0.27,1.73,0.73,-0.27,0.73,2.73,0.73
-0.27,0.73,0.73,1.73,2.73,-0.27,-0.27,0.73
-0.27,1.73,0.73,-0.27,-0.27,0.73,0.73,-0.27
0.73,2.73,-0.27,0.73,2.73,-0.27,2.73,0.73
3.73,3.73,1.73,0.73,0.73,-0.27,1.73,-0.27
0.47,0.47,1.47,-0.53,0.47,2.47,0.47,0.47
0.47,-0.53,0.47,0.47,1.47,-0.53,-0.53,3.47
1.47,3.47,1.47,2.47,-0.53,0.47,-0.53,1.47
0.47,1.47,1.47,0.47,0.47,-0.53,-0.53,1.47
-0.4,0.6,2.6,-0.4,-0.4,-0.4,-0.4,1.6
-0.4,-0.4,0.6,0.6,0.6,-0.4,1.6,-0.4
0.6,0.6,-0.4,-0.4,-0.4,-0.4,1.6,-0.4
1.47,0.47,0.47,0.47,-0.53,0.47,0.47,2.47
1.47,-0.53,-0.53,1.47,-0.53,-0.53,-0.53,1.47
0.47,2.47,0.47,-0.53,0.47,1.47,-0.53,2.47
0.47,0.47,0.47,1.47,1.47,0.47,0.47,-0.53
0.33,-0.67,-0.67,0.33,1.33,-0.67,0.33,1.33
0.33,0.33,1.33,0.33,0.33,-0.67,-0.67,-0.67
-0.67,2.33,0.33,0.33,2.33,1.33,-0.67,0.33
-0.67,0.33,0.33,1.33,2.33,-0.67,1.33,1.33
-0.4,0.6,0.6,1.6,0.6,-0.4,-0.4,0.6
-0.4,1.6,0.6,-0.4,-0.4,5.6,-0.4,2.6
1.6,0.6,0.6,-0.4,1.6,1.6,0.6,-0.4
3.6,0.6,1.6,1.6,0.6,-0.4,1.6,3.6
0.6,-0.4,2.6,0.6,1.6,-0.4,2.6,0.6
0.47,2.47,-0.53,1.47,0.47,-0.53,0.47,0.47
-0.53,-0.53,-0.53,1.47,0.47,0.47,2.47,1.47
0.47,1.47,1.47,1.47,1.47,2.47,0.47,-0.53
-0.53,-0.53,0.47,-0.53,0.47,-0.53,0.47,0.47
-0.4,-0.4,2.6,0.6,-0.4,0.6,0.6,1.6
-0.4,1.6,0.6,2.6,-0.4,1.6,0.6,2.6
0.73,4.73,2.73,1.73,0.73,0.73,0.73,1.73
1.6,1.6,0.6,1.6,1.6,3.6,1.6,0.6
2.6,1.6,0.6,-0.4,2.6,0.6,0.6,-0.4
1.6,0.6,1.6,2.6,0.6,1.6,1.6,2.6
4.6,0.6,1.6,-0.4,1.6,-0.4,1.6,0.6
2.47,2.47,2.47,1.47,0.47,1.47,1.47,1.47
1.33,2.33,2.33,0.33,0.33,0.33,1.33,0.33
0.33,0.33,1.33,-0.67,3.33,0.33,2.33,0.33
-0.67,1.33,0.33,2.33,0.33,2.33,2.33,0.33
-0.53,2.47,1.47,1.47,2.47,-0.53,3.47,0.47
3.6,2.6,3.6,0.6,1.6,3.6,4.6,-0.4
0.47,0.47,0.47,1.47,1.47,-0.53,0.47,0.47
0.33,1.33,1.33,0.33,-0.67,-0.67,1.33,Inf
-0.93,0.07,-0.93,2.07,1.07,2.07,3.07,Inf
2.07,1.07,2.07,1.07,-0.93,0.07,2.07,Inf
1.07,-0.93,2.07,5.07,0.07,0.07,0.07,Inf
2.2,1.2,0.2,5.2,2.2,2.2,0.2,Inf
0.07,3.07,2.07,0.07,-0.93,-0.93,-0.93,Inf
-0.07,-0.07,-0.07,-0.07,-0.07,1.93,0.93,Inf
-0.07,0.93,-0.07,0.93,-0.07,0.93,1.93,Inf
-0.07,1.93,1.93,0.93,-0.07,-0.07,0.93,Inf
3.07,-0.93,1.07,0.07,-0.93,2.07,0.07,Inf
0.07,1.07,1.07,-0.93,0.07,1.07,1.07,Inf
3.07,1.07,1.07,-0.93,0.07,3.07,3.07,Inf
3.8,0.8,4.8,-0.2,-1.2,1.8,-0.2,Inf
-1.2,-0.2,-0.2,0.8,1.8,-0.2,-0.2,Inf
0.93,1.93,-0.07,0.93,-1.07,0.93,-0.07,Inf
0.67,1.67,0.67,2.67,1.67,-0.33,Inf,1.67
-1.07,2.93,0.93,-0.07,2.93,-1.07,Inf,4.93
-1.07,-0.07,-1.07,0.93,0.93,-1.07,Inf,0.93
-1.07,-0.07,-1.07,-1.07,-0.07,-1.07,Inf,0.93
-0.07,-0.07,3.93,2.93,0.93,0.93,Inf,1.93
0.07,-0.93,0.07,1.07,4.07,2.07,Inf,1.07
-0.8,1.2,1.2,6.2,-0.8,4.2,Inf,3.2
2.2,0.2,0.2,0.2,0.2,1.2,Inf,1.2
1.93,-1.07,-0.07,0.93,1.93,0.93,Inf,2.93
2.93,1.93,3.93,3.93,1.93,0.93,Inf,-0.07
2.93,2.93,0.93,2.93,0.93,0.93,Inf,0.93
3.67,3.67,0.67,4.67,2.67,-0.33,Inf,0.67
1.8,0.8,0.8,2.8,0.8,0.8,Inf,2.8
1.8,0.8,0.8,0.8,-0.2,0.8,Inf,0.8
1.4,-0.6,-0.6,-1.6,-1.6,0.4,Inf,-0.6
0.4,0.4,-0.6,-1.6,-1.6,Inf,-1.6,-1.6
-0.73,2.27,-0.73,-0.73,1.27,Inf,1.27,-1.73
-0.73,2.27,-0.73,-0.73,-0.73,Inf,-0.73,1.27
-0.27,-0.27,-0.27,-0.27,2.73,Inf,1.73,-2.27
-0.4,0.6,-1.4,-2.4,-0.4,Inf,-1.4,-1.4
3.2,-2.8,0.2,-2.8,2.2,Inf,0.2,0.2
-1.93,-1.93,-1.93,-1.93,3.07,Inf,0.07,-0.93
1.07,-1.93,1.07,-2.93,-2.93,Inf,2.07,-0.93
-0.93,-0.93,2.07,1.07,0.07,Inf,2.07,-0.93
-0.93,-1.93,1.07,3.07,1.07,Inf,3.07,-0.93
1.93,-3.07,-0.07,-1.07,-2.07,Inf,-0.07,-3.07
1.2,-1.8,8.2,5.2,4.2,Inf,1.2,-0.8
1.2,1.2,-0.8,7.2,1.2,Inf,1.2,-2.8
2.47,-0.53,0.47,0.47,1.47,Inf,1.47,2.47
2.6,1.6,4.6,4.6,0.6,Inf,2.6,0.6
1.73,-0.27,2.73,4.73,Inf,2.73,-0.27,10.73
5.73,3.73,-0.27,5.73,Inf,-0.27,-0.27,2.73
0.87,-0.13,1.87,3.87,Inf,1.87,2.87,3.87
5.87,4.87,5.87,7.87,Inf,-0.13,2.87,0.87
4.73,4.73,0.73,3.73,Inf,1.73,6.73,0.73
0.13,0.13,0.13,5.13,Inf,1.13,2.13,3.13
3,-1,2,2,Inf,3,8,3
-0.27,-1.27,-1.27,6.73,Inf,3.73,1.73,0.73
0.2,-1.8,-0.8,2.2,Inf,4.2,5.2,0.2
0.53,-1.47,1.53,2.53,Inf,0.53,1.53,-1.47
-0.73,-3.73,0.27,0.27,Inf,2.27,-1.73,2.27
-2,-4,2,4,Inf,1,2,-1
-2,-3,2,1,Inf,0,0,-1
-1.27,-2.27,0.73,-0.27,Inf,-2.27,-1.27,-1.27
-1.93,-3.93,-1.93,-2.93,Inf,-1.93,2.07,1.07
3.2,0.2,-2.8,Inf,-1.8,-0.8,1.2,1.2
2.2,1.2,-0.8,Inf,-3.8,-2.8,3.2,7.2
-1.73,-2.73,-3.73,Inf,-4.73,-2.73,-5.73,3.27
4.27,-3.73,-2.73,Inf,-1.73,-1.73,-3.73,-0.73
2.4,-0.6,1.4,Inf,-3.6,0.4,-1.6,-4.6
2.27,-0.73,2.27,Inf,-1.73,-2.73,-0.73,-1.73
0,-4,-4,Inf,0,-3,-1,-2
0.13,-1.87,-3.87,Inf,0.13,-0.87,-1.87,-1.87
0.53,-3.47,-1.47,Inf,-2.47,2.53,5.53,0.53
-0.2,7.8,1.8,Inf,3.8,-0.2,-1.2,-5.2
2.93,4.93,2.93,Inf,0.93,3.93,0.93,-2.07
2.07,3.07,-0.93,Inf,0.07,2.07,3.07,-1.93
3.07,6.07,4.07,Inf,-0.93,0.07,1.07,2.07
1.8,1.8,0.8,Inf,2.8,-0.2,1.8,-1.2
0.67,9.67,-2.33,Inf,4.67,1.67,0.67,1.67
2.53,3.53,Inf,3.53,7.53,1.53,1.53,-2.47
3.8,3.8,Inf,3.8,1.8,0.8,-1.2,0.8
1.67,0.67,Inf,2.67,-0.33,-1.33,3.67,0.67
-1.47,1.53,Inf,5.53,1.53,0.53,3.53,0.53
2.53,-1.47,Inf,-1.47,5.53,1.53,3.53,0.53
-1.73,0.27,Inf,7.27,5.27,-1.73,2.27,6.27
4.67,1.67,Inf,-0.33,2.67,0.67,1.67,7.67
1.67,2.67,Inf,-0.33,3.67,2.67,5.67,0.67
2.67,5.67,Inf,1.67,4.67,4.67,5.67,-0.33
2.53,6.53,Inf,-1.47,0.53,3.53,5.53,1.53
2.6,5.6,Inf,0.6,1.6,7.6,12.6,1.6
3.8,5.8,Inf,-2.2,-2.2,2.8,3.8,2.8
3,4,Inf,-5,-1,2,0,3
4.13,-1.87,Inf,-2.87,-1.87,-0.87,-1.87,0.13
2.13,-1.87,Inf,-4.87,-3.87,1.13,-5.87,4.13
-1.6,Inf,-3.6,-3.6,-3.6,-2.6,-1.6,-0.6
1.6,Inf,-4.4,-4.4,-1.4,0.6,1.6,0.6
-2.4,Inf,-3.4,-1.4,-1.4,-3.4,-0.4,-3.4
0,Inf,2,0,-5,-4,-6,2
-3.8,Inf,5.2,3.2,-2.8,-4.8,-2.8,3.2
-1.6,Inf,-2.6,-4.6,-1.6,-0.6,-2.6,-4.6
-3.13,Inf,-1.13,1.87,-1.13,5.87,-1.13,-2.13
2.73,Inf,0.73,2.73,-5.27,-0.27,-4.27,-1.27
-4.53,Inf,5.47,2.47,-4.53,-1.53,4.47,0.47
-4.8,Inf,4.2,8.2,3.2,-0.8,0.2,0.2
-2.87,Inf,1.13,4.13,-2.87,5.13,-0.87,-0.87
-5.33,Inf,-1.33,3.67,3.67,7.67,5.67,5.67
7.07,Inf,2.07,-0.93,5.07,0.07,4.07,4.07
5.07,Inf,2.07,1.07,2.07,2.07,5.07,3.07
-3.93,Inf,4.07,4.07,3.07,3.07,8.07,1.07
Inf,-0.07,0.93,7.93,2.93,3.93,1.93,-0.07
Inf,-1.8,-2.8,5.2,-0.8,2.2,7.2,7.2
Inf,5.33,3.33,4.33,4.33,8.33,7.33,-1.67
Inf,9.53,3.53,6.53,1.53,6.53,3.53,-1.47
Inf,2.07,1.07,11.07,-0.93,5.07,4.07,-4.93
Inf,3.47,8.47,1.47,0.47,-3.53,0.47,9.47
Inf,8.47,-2.53,-0.53,0.47,2.47,3.47,3.47
Inf,4.33,6.33,2.33,12.33,7.33,2.33,4.33
Inf,-0.67,0.33,2.33,10.33,2.33,-0.67,9.33
Inf,13.47,9.47,1.47,6.47,3.47,10.47,4.47
Inf,13.8,12.8,6.8,-1.2,7.8,-1.2,5.8
Inf,5.93,10.93,4.93,3.93,5.93,13.93,11.93
Inf,12.4,1.4,2.4,2.4,4.4,14.4,11.4
Inf,5.53,5.53,3.53,8.53,10.53,5.53,10.53
Inf,-4.33,3.67,10.67,10.67,14.67,5.67,2.67
3.8,5.8,12.8,9.8,5.8,2.8,2.8,6.8
7.13,5.13,12.13,3.13,3.13,4.13,-4.87,3.13
6.8,-3.2,9.8,1.8,0.8,-0.2,-1.2,0.8
1.93,-5.07,8.93,8.93,0.93,-4.07,-0.07,2.93
3.27,-4.73,-0.73,1.27,4.27,2.27,3.27,6.27
-0.53,5.47,5.47,6.47,-3.53,2.47,-2.53,-1.53
1.67,3.67,3.67,2.67,-1.33,4.67,1.67,-1.33
5,0,-1,-5,2,2,6,-2
3.33,7.33,-7.67,-4.67,-3.67,-3.67,2.33,0.33
-1.2,-4.2,-5.2,-5.2,-1.2,3.8,-3.2,0.8
-1.13,8.87,-3.13,0.87,2.87,-3.13,5.87,-0.13
2.4,2.4,-6.6,-0.6,-1.6,-0.6,1.4,-4.6
6.27,-13.73,3.27,0.27,1.27,3.27,-6.73,-1.73
4.27,-4.73,-1.73,8.27,2.27,-1.73,-6.73,2.27
-7.53,-1.53,-9.53,-11.53,-6.53,-1.53,-3.53,-3.53
0.33,-9.67,-12.67,2.33,-3.67,-0.67,-5.67,-2.67
-6.2,-10.2,-5.2,-10.2,-10.2,-4.2,-1.2,-9.2
-0.8,-4.8,-6.8,-3.8,-11.8,-1.8,-7.8,-4.8
-2.53,-0.53,-6.53,-10.53,1.47,1.47,-10.53,-14.53
-14.07,-6.07,-11.07,-5.07,-6.07,-6.07,-9.07,-12.07
-10.2,-2.2,-4.2,-11.2,-7.2,-8.2,-5.2,-4.2
-5.2,-6.2,-7.2,-11.2,-3.2,-4.2,-7.2,-5.2
1.93,-3.07,-7.07,-14.07,0.93,-7.07,-4.07,-3.07
-6.13,-3.13,-7.13,-9.13,-1.13,-10.13,-0.13,-14.13
-3.73,0.27,-5.73,-7.73,-1.73,0.27,-4.73,-6.73
-3.27,-6.27,-6.27,0.73,-7.27,-4.27,-6.27,3.73
-8.53,-12.53,-3.53,-5.53,-8.53,-2.53,-0.53,2.47
