"V4","V5","V6","V7","V8","V9","V10","V11"
13.2075471697579,83.9622641508566,83.9622641508566,98.1132075470764,112.264150943296,27.3584905659777,55.6603773584171,168.867924528175
130.769230769342,101.923076923174,159.615384615509,145.192307692426,145.192307692426,29.8076923077547,58.6538461539224,29.8076923077547
144.897959183798,53.061224489874,53.061224489874,114.285714285824,7.14285714291181,37.7551020408866,98.9795918368362,7.14285714291181
-26.4705882352941,17.6470588235294,-70.5882352941177,-70.5882352941177,2.94117647058824,32.3529411764706,-41.1764705882353,-55.8823529411765
-4.54545454541115,36.3636363636984,-4.54545454541115,22.7272727273285,-4.54545454541115,-4.54545454541115,50.0000000000682,63.636363636438
-22.4137931034148,16.3793103448777,55.1724137931703,-48.2758620689432,3.44827586211355,93.9655172414629,16.3793103448777,42.2413793104061
50,0,-50,25,75,37.5,-37.5,12.5
-76.1904761904762,-16.6666666666667,54.7619047619048,-40.4761904761905,54.7619047619048,54.7619047619048,30.9523809523809,19.047619047619
37.5,37.5,-12.5,37.5,-50,12.5,50,0
8.87096774189158,-3.22580645165192,20.9677419354351,93.5483870966961,-39.5161290322825,20.9677419354351,69.3548387096091,-27.4193548387389
-20.4545454545455,-9.0909090909091,13.6363636363636,-31.8181818181818,-43.1818181818182,36.3636363636364,25,2.27272727272726
-33.823529411789,10.2941176470183,10.2941176470183,21.3235294117201,-11.7647058823854,21.3235294117201,-0.73529411768356,-66.9117647058945
0.746268656754017,23.1343283582549,11.9402985075045,45.5223880597558,11.9402985075045,0.746268656754017,23.1343283582549,-21.6417910447469
-53.1249999999817,17.1875000000458,-41.4062499999771,-41.4062499999771,-6.24999999996339,5.46875000004119,-29.6874999999725,-17.968749999968
11.9402985075045,-21.6417910447469,-44.0298507462478,-21.6417910447469,-44.0298507462478,23.1343283582549,11.9402985075045,-21.6417910447469
-54.5454545454546,-9.0909090909091,13.6363636363636,-54.5454545454546,47.7272727272727,-9.0909090909091,-20.4545454545455,25
-28.5714285714286,-4.76190476190477,19.047619047619,-4.76190476190477,-4.76190476190477,-40.4761904761905,-4.76190476190477,-52.3809523809524
16.3793103448777,-48.2758620689432,-35.344827586179,-22.4137931034148,-9.48275862065064,29.3103448276419,3.44827586211355,-9.48275862065064
44.7368421052632,18.421052631579,18.421052631579,-34.2105263157895,-34.2105263157895,-21.0526315789474,-7.89473684210526,84.2105263157895
3.44827586211355,3.44827586211355,16.3793103448777,55.1724137931703,29.3103448276419,16.3793103448777,-9.48275862065064,3.44827586211355
16.3793103448777,42.2413793104061,-22.4137931034148,-22.4137931034148,42.2413793104061,-9.48275862065064,16.3793103448777,3.44827586211355
63.636363636438,63.636363636438,77.2727272728079,9.09090909095868,-18.181818181781,36.3636363636984,-45.4545454545207,9.09090909095868
60.714285714214,33.9285714285116,-33.0357142857442,33.9285714285116,33.9285714285116,20.5357142856605,33.9285714285116,-19.642857142893
7.14285714280931,-19.642857142893,20.5357142856605,7.14285714280931,-19.642857142893,-46.4285714285953,-6.25000000004185,33.9285714285116
44.2307692308386,58.6538461539224,29.8076923077547,0.961538461586997,58.6538461539224,-13.4615384614969,0.961538461586997,58.6538461539224
70.4545454544486,36.3636363635589,19.318181818114,172.727272727118,53.4090909090038,36.3636363635589,36.3636363635589,36.3636363635589
78.5714285714286,42.8571428571429,25,96.4285714285714,42.8571428571429,25,150,78.5714285714286
-12.7906976743679,39.5348837210114,39.5348837210114,39.5348837210114,74.4186046512642,109.302325581517,39.5348837210114,91.8604651163906
78.5714285714286,114.285714285714,25,42.8571428571429,114.285714285714,132.142857142857,167.857142857143,7.14285714285715
106.250000000129,125.000000000141,87.5000000001172,125.000000000141,50.0000000000938,12.5000000000703,-43.7499999999648,68.7500000001055
117.105263157752,156.578947368252,38.1578947367512,38.1578947367512,38.1578947367512,18.421052631501,77.6315789472516,38.1578947367512
12.5000000000703,12.5000000000703,68.7500000001055,68.7500000001055,31.250000000082,143.750000000152,181.250000000176,50.0000000000938
111.538461538462,34.6153846153846,53.8461538461538,111.538461538462,-3.84615384615385,34.6153846153846,92.3076923076923,111.538461538462
-3.84615384615385,92.3076923076923,111.538461538462,92.3076923076923,15.3846153846154,34.6153846153846,34.6153846153846,-23.0769230769231
117.105263157752,57.8947368420014,38.1578947367512,38.1578947367512,156.578947368252,-1.31578947374913,196.052631578753,77.6315789472516
18.421052631501,-1.31578947374913,57.8947368420014,18.421052631501,38.1578947367512,-60.5263157894996,38.1578947367512,57.8947368420014
50.0000000000938,87.5000000001172,125.000000000141,162.500000000164,12.5000000000703,50.0000000000938,68.7500000001055,125.000000000141
97.3684210525017,-1.31578947374913,77.6315789472516,176.315789473502,97.3684210525017,18.421052631501,38.1578947367512,117.105263157752
-23.0769230769231,92.3076923076923,73.0769230769231,53.8461538461538,34.6153846153846,73.0769230769231,15.3846153846154,15.3846153846154
4.65116279075852,91.8604651163906,39.5348837210114,39.5348837210114,39.5348837210114,22.0930232558849,39.5348837210114,39.5348837210114
-20.2127659574892,91.4893617020258,107.446808510528,43.6170212765194,-36.1702127659914,123.40425531903,43.6170212765194,75.5319148935236
133.333333333333,83.3333333333333,-50,33.3333333333333,66.6666666666667,-66.6666666666667,16.6666666666667,83.3333333333333
0,50,-50,33.3333333333333,66.6666666666667,0,66.6666666666667,0
165.625,118.75,118.75,25,-21.875,71.875,25,87.5
56.9767441861378,126.744186046643,74.4186046512642,56.9767441861378,22.0930232558849,39.5348837210114,109.302325581517,39.5348837210114
4.65116279075852,109.302325581517,39.5348837210114,161.627906976896,109.302325581517,179.069767442023,22.0930232558849,39.5348837210114
