"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
1.8786666667,1.8786666667,1.8786666667,1.8786666667,1.8786666667,1.8786666667,1.8786666667,1.8786666667,2.75782427438431,2.75782427438431,2.75782427438431,2.75782427438431,2.75782427438431,2.75782427438431,2.75782427438431,2.75782427438431
1.89333333330001,1.89333333330001,1.89333333330001,1.89333333330001,1.89333333330001,1.89333333330001,1.89333333330001,1.89333333330001,2.77995301482833,2.77995301482833,2.77995301482833,2.77995301482833,2.77995301482833,2.77995301482833,2.77995301482833,2.77995301482833
1.8913333333,1.8913333333,1.8913333333,1.8913333333,1.8913333333,1.8913333333,1.8913333333,1.8913333333,2.77693489810265,2.77693489810265,2.77693489810265,2.77693489810265,2.77693489810265,2.77693489810265,2.77693489810265,2.77693489810265
1.91800000000001,1.91800000000001,1.91800000000001,1.91800000000001,1.91800000000001,1.91800000000001,1.91800000000001,1.91800000000001,2.81719103434095,2.81719103434095,2.81719103434095,2.81719103434095,2.81719103434095,2.81719103434095,2.81719103434095,2.81719103434095
1.958,1.958,1.958,1.958,1.958,1.958,1.958,1.958,2.87763440228094,2.87763440228094,2.87763440228094,2.87763440228094,2.87763440228094,2.87763440228094,2.87763440228094,2.87763440228094
2.006,2.006,2.006,2.006,2.006,2.006,2.006,2.006,2.9502603170868,2.9502603170868,2.9502603170868,2.9502603170868,2.9502603170868,2.9502603170868,2.9502603170868,2.9502603170868
2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,3.05332273356299,3.05332273356299,3.05332273356299,3.05332273356299,3.05332273356299,3.05332273356299,3.05332273356299,3.05332273356299
2.0546666667,2.0546666667,2.0546666667,2.0546666667,2.0546666667,2.0546666667,2.0546666667,2.0546666667,3.02399968607264,3.02399968607264,3.02399968607264,3.02399968607264,3.02399968607264,3.02399968607264,3.02399968607264,3.02399968607264
2.0533333333,2.0533333333,2.0533333333,2.0533333333,2.0533333333,2.0533333333,2.0533333333,2.0533333333,3.02197802192749,3.02197802192749,3.02197802192749,3.02197802192749,3.02197802192749,3.02197802192749,3.02197802192749,3.02197802192749
2.1846666667,2.1846666667,2.1846666667,2.1846666667,2.1846666667,2.1846666667,2.1846666667,2.1846666667,3.22149366421714,3.22149366421714,3.22149366421714,3.22149366421714,3.22149366421714,3.22149366421714,3.22149366421714,3.22149366421714
2.3913333333,2.3913333333,2.3913333333,2.3913333333,2.3913333333,2.3913333333,2.3913333333,2.3913333333,3.53702188077291,3.53702188077291,3.53702188077291,3.53702188077291,3.53702188077291,3.53702188077291,3.53702188077291,3.53702188077291
2.51000000000001,2.51000000000001,2.51000000000001,2.51000000000001,2.51000000000001,2.51000000000001,2.51000000000001,2.51000000000001,3.71906949177657,3.71906949177657,3.71906949177657,3.71906949177657,3.71906949177657,3.71906949177657,3.71906949177657,3.71906949177657
2.60733333330001,2.60733333330001,2.60733333330001,2.60733333330001,2.60733333330001,2.60733333330001,2.60733333330001,2.60733333330001,3.8688680271326,3.8688680271326,3.8688680271326,3.8688680271326,3.8688680271326,3.8688680271326,3.8688680271326,3.8688680271326
2.684,2.684,2.684,2.684,2.684,2.684,2.684,2.684,3.98716501277556,3.98716501277556,3.98716501277556,3.98716501277556,3.98716501277556,3.98716501277556,3.98716501277556,3.98716501277556
2.70466666670001,2.70466666670001,2.70466666670001,2.70466666670001,2.70466666670001,2.70466666670001,2.70466666670001,2.70466666670001,4.01909988810717,4.01909988810717,4.01909988810717,4.01909988810717,4.01909988810717,4.01909988810717,4.01909988810717,4.01909988810717
2.6786666667,2.6786666667,2.6786666667,2.6786666667,2.6786666667,2.6786666667,2.6786666667,2.6786666667,3.97892693752548,3.97892693752548,3.97892693752548,3.97892693752548,3.97892693752548,3.97892693752548,3.97892693752548,3.97892693752548
2.7193333333,2.7193333333,2.7193333333,2.7193333333,2.7193333333,2.7193333333,2.7193333333,2.7193333333,4.04177524989643,4.04177524989643,4.04177524989643,4.04177524989643,4.04177524989643,4.04177524989643,4.04177524989643,4.04177524989643
2.782,2.782,2.782,2.782,2.782,2.782,2.782,2.782,4.13877235264363,4.13877235264363,4.13877235264363,4.13877235264363,4.13877235264363,4.13877235264363,4.13877235264363,4.13877235264363
2.7746666667,2.7746666667,2.7746666667,2.7746666667,2.7746666667,2.7746666667,2.7746666667,2.7746666667,4.1274122851029,4.1274122851029,4.1274122851029,4.1274122851029,4.1274122851029,4.1274122851029,4.1274122851029,4.1274122851029
2.7706666667,2.7706666667,2.7706666667,2.7706666667,2.7706666667,2.7706666667,2.7706666667,2.7706666667,4.12121692916986,4.12121692916986,4.12121692916986,4.12121692916986,4.12121692916986,4.12121692916986,4.12121692916986,4.12121692916986
