"V4","V5","V6","V7","V8","V9","V10","V11"
-10.7142857142857,60.7142857142857,25,7.14285714285715,-46.4285714285714,42.8571428571429,25,78.5714285714286
53.8461538461538,111.538461538462,111.538461538462,53.8461538461538,92.3076923076923,188.461538461538,73.0769230769231,73.0769230769231
64.634146341363,46.3414634145449,82.9268292681811,156.097560975454,64.634146341363,101.219512194999,101.219512194999,192.68292682909
87.5000000001172,68.7500000001055,-24.9999999999531,106.250000000129,87.5000000001172,-6.2499999999414,31.250000000082,-24.9999999999531
41.8918918919878,41.8918918919878,21.6216216217038,62.1621621622717,-18.9189189188641,1.35135135141983,102.70270270284,1.35135135141983
-59.4594594594321,122.972972973124,21.6216216217038,62.1621621622717,82.4324324325557,102.70270270284,21.6216216217038,82.4324324325557
32.3529411765679,120.58823529428,164.705882353136,98.5294117648519,54.4117647059959,142.647058823708,10.2941176471399,98.5294117648519
59.0909090909091,172.727272727273,13.6363636363636,81.8181818181818,81.8181818181818,13.6363636363636,59.0909090909091,127.272727272727
75,75,125,0,50,-25,75,0
20.9677419355814,117.741935484047,45.1612903226977,69.354838709814,93.5483870969303,69.354838709814,-3.22580645153487,117.741935484047
-9.0909090909091,127.272727272727,127.272727272727,150,104.545454545455,-9.0909090909091,59.0909090909091,104.545454545455
13.6363636363636,13.6363636363636,36.3636363636364,59.0909090909091,-9.0909090909091,-9.0909090909091,36.3636363636364,59.0909090909091
71.428571428449,28.5714285713367,7.14285714278061,7.14285714278061,7.14285714278061,49.9999999998929,49.9999999998929,-14.2857142857755
-24.9999999999531,31.250000000082,12.5000000000703,-24.9999999999531,50.0000000000938,-24.9999999999531,-43.7499999999648,-24.9999999999531
-23.0769230769231,-42.3076923076923,-3.84615384615385,15.3846153846154,-23.0769230769231,-23.0769230769231,34.6153846153846,34.6153846153846
-24.9999999999531,50.0000000000938,31.250000000082,-6.2499999999414,-43.7499999999648,12.5000000000703,87.5000000001172,31.250000000082
-12.7906976743679,39.5348837210114,4.65116279075852,-82.5581395348736,-12.7906976743679,22.0930232558849,-12.7906976743679,39.5348837210114
-43.7499999999648,68.7500000001055,31.250000000082,-6.2499999999414,-24.9999999999531,-43.7499999999648,-62.4999999999766,-62.4999999999766
12.5000000000703,-24.9999999999531,-6.2499999999414,106.250000000129,-6.2499999999414,-62.4999999999766,50.0000000000938,12.5000000000703
-21.0526315789993,-21.0526315789993,-21.0526315789993,-21.0526315789993,38.1578947367512,77.6315789472516,18.421052631501,38.1578947367512
18.421052631501,-40.7894736842495,-40.7894736842495,-80.2631578947498,57.8947368420014,18.421052631501,77.6315789472516,57.8947368420014
49.9999999998929,-14.2857142857755,-35.7142857143316,-35.7142857143316,7.14285714278061,7.14285714278061,-57.1428571428878,7.14285714278061
